,tarih,değer (ton)
811,2015-03-14,2670.0
812,2015-03-15,850.0
813,2015-03-16,10415.0
814,2015-03-17,7585.0
815,2015-03-18,5640.0
816,2015-03-19,3680.0
817,2015-03-20,4640.0
818,2015-03-21,3215.0
819,2015-03-22,995.0
820,2015-03-23,5315.0
821,2015-03-24,4610.0
822,2015-03-25,10215.0
823,2015-03-26,9515.0
824,2015-03-27,9895.0
825,2015-03-28,4165.0
826,2015-03-29,1850.0
827,2015-03-30,9010.0
828,2015-03-31,6100.0
829,2015-01-04,10850.0
830,2015-02-04,18630.0
831,2015-03-04,16060.0
832,2015-04-04,3530.0
833,2015-05-04,2875.0
834,2015-06-04,7900.0
835,2015-07-04,10115.0
836,2015-08-04,10095.0
837,2015-09-04,11010.0
838,2015-10-04,8240.0
839,2015-11-04,4685.0
840,2015-12-04,2650.0
841,2015-04-13,7585.0
842,2015-04-14,9135.0
843,2015-04-15,8745.0
844,2015-04-16,11355.0
845,2015-04-17,13010.0
846,2015-04-18,3670.0
847,2015-04-19,1430.0
848,2015-04-20,7585.0
849,2015-04-21,16075.0
850,2015-04-22,14320.0
851,2015-04-23,4055.0
852,2015-04-24,11055.0
853,2015-04-25,6925.0
854,2015-04-26,2140.0
855,2015-04-27,13880.0
856,2015-04-28,11000.0
857,2015-04-29,9260.0
858,2015-04-30,11200.0
859,2015-01-05,4695.0
860,2015-02-05,12895.0
861,2015-03-05,3255.0
862,2015-04-05,15755.0
863,2015-05-05,7870.0
864,2015-06-05,8170.0
865,2015-07-05,10430.0
866,2015-08-05,4095.0
867,2015-09-05,2445.0
868,2015-10-05,2690.0
869,2015-11-05,7345.0
870,2015-12-05,8305.0
871,2015-05-13,10805.0
872,2015-05-14,11960.0
873,2015-05-15,12955.0
874,2015-05-16,8660.0
875,2015-05-17,1700.0
876,2015-05-18,14555.0
877,2015-05-19,9945.0
878,2015-05-20,10560.0
879,2015-05-21,11925.0
880,2015-05-22,17570.0
881,2015-05-23,5665.0
882,2015-05-24,1630.0
883,2015-05-25,7845.0
884,2015-05-26,9070.0
885,2015-05-27,9715.0
