,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
6342,2020-10-26,06:00:00,124,124
6343,2020-10-26,07:00:00,1917,1895
6344,2020-10-26,08:00:00,1985,1966
6345,2020-10-26,09:00:00,1283,1272
6346,2020-10-26,10:00:00,1189,1175
6347,2020-10-26,11:00:00,1438,1427
6348,2020-10-26,12:00:00,1653,1638
6349,2020-10-26,13:00:00,1781,1757
6350,2020-10-26,14:00:00,1808,1787
6351,2020-10-26,15:00:00,1698,1676
6352,2020-10-26,16:00:00,1596,1572
6353,2020-10-26,17:00:00,1590,1567
6354,2020-10-26,18:00:00,1945,1922
6355,2020-10-26,19:00:00,1625,1607
6356,2020-10-26,20:00:00,890,878
6357,2020-10-26,21:00:00,603,592
6358,2020-10-26,22:00:00,429,423
6359,2020-10-26,23:00:00,184,184
6360,2020-10-27,00:00:00,33,33
6361,2020-10-27,01:00:00,4,4
6362,2020-10-27,02:00:00,2,2
6363,2020-10-27,04:00:00,1,1
6364,2020-10-27,05:00:00,1,1
6365,2020-10-27,06:00:00,91,90
6366,2020-10-27,07:00:00,1247,1233
6367,2020-10-27,08:00:00,1644,1632
6368,2020-10-27,09:00:00,1190,1178
6369,2020-10-27,10:00:00,1261,1252
6370,2020-10-27,11:00:00,1302,1293
6371,2020-10-27,12:00:00,1524,1505
6372,2020-10-27,13:00:00,1625,1600
6373,2020-10-27,14:00:00,1539,1523
6374,2020-10-27,15:00:00,1481,1464
6375,2020-10-27,16:00:00,1487,1471
6376,2020-10-27,17:00:00,1515,1490
6377,2020-10-27,18:00:00,1788,1772
6378,2020-10-27,19:00:00,1372,1355
6379,2020-10-27,20:00:00,852,840
6380,2020-10-27,21:00:00,524,518
6381,2020-10-27,22:00:00,388,382
6382,2020-10-27,23:00:00,161,158
6383,2020-10-28,00:00:00,29,29
6384,2020-10-28,01:00:00,2,2
6385,2020-10-28,02:00:00,3,3
6386,2020-10-28,03:00:00,1,1
6387,2020-10-28,05:00:00,1,1
6388,2020-10-28,06:00:00,71,71
6389,2020-10-28,07:00:00,1191,1178
6390,2020-10-28,08:00:00,1451,1438
6391,2020-10-28,09:00:00,1077,1072
6392,2020-10-28,10:00:00,1014,1005
6393,2020-10-28,11:00:00,1231,1218
6394,2020-10-28,12:00:00,1589,1570
6395,2020-10-28,13:00:00,1658,1639
6396,2020-10-28,14:00:00,1441,1426
6397,2020-10-28,15:00:00,1371,1349
6398,2020-10-28,16:00:00,1315,1292
6399,2020-10-28,17:00:00,1275,1263
6400,2020-10-28,18:00:00,1656,1639
6401,2020-10-28,19:00:00,1270,1255
6402,2020-10-28,20:00:00,816,804
6403,2020-10-28,21:00:00,508,504
6404,2020-10-28,22:00:00,374,369
6405,2020-10-28,23:00:00,151,150
6406,2020-10-29,00:00:00,25,24
6407,2020-10-29,01:00:00,3,3
6408,2020-10-29,03:00:00,1,1
6409,2020-10-29,05:00:00,4,4
6410,2020-10-29,06:00:00,61,60
6411,2020-10-29,07:00:00,879,864
6412,2020-10-29,08:00:00,861,855
6413,2020-10-29,09:00:00,748,740
6414,2020-10-29,10:00:00,857,840
6415,2020-10-29,11:00:00,1146,1132
6416,2020-10-29,12:00:00,1328,1318
6417,2020-10-29,13:00:00,1292,1275
6418,2020-10-29,14:00:00,1139,1132
6419,2020-10-29,15:00:00,1140,1120
6420,2020-10-29,16:00:00,1191,1175
6421,2020-10-29,17:00:00,1341,1324
6422,2020-10-29,18:00:00,1568,1557
6423,2020-10-29,19:00:00,1191,1175
6424,2020-10-29,20:00:00,717,706
6425,2020-10-29,21:00:00,523,522
6426,2020-10-29,22:00:00,424,415
6427,2020-10-29,23:00:00,185,185
6428,2020-10-30,00:00:00,38,37
6429,2020-10-30,01:00:00,3,3
6430,2020-10-30,02:00:00,1,1
6431,2020-10-30,03:00:00,1,1
6432,2020-10-30,05:00:00,1,1
6433,2020-10-30,06:00:00,76,75
6434,2020-10-30,07:00:00,1312,1302
6435,2020-10-30,08:00:00,1524,1507
6436,2020-10-30,09:00:00,1103,1097
6437,2020-10-30,10:00:00,1121,1115
6438,2020-10-30,11:00:00,1252,1236
6439,2020-10-30,12:00:00,1141,1126
6440,2020-10-30,13:00:00,1799,1781
6441,2020-10-30,14:00:00,1710,1692
6442,2020-10-30,15:00:00,1687,1668
6443,2020-10-30,16:00:00,1510,1492
6444,2020-10-30,17:00:00,1547,1535
6445,2020-10-30,18:00:00,1717,1695
6446,2020-10-30,19:00:00,1323,1314
6447,2020-10-30,20:00:00,870,859
6448,2020-10-30,21:00:00,575,571
6449,2020-10-30,22:00:00,420,411
6450,2020-10-30,23:00:00,164,164
6451,2020-10-31,00:00:00,25,24
6452,2020-10-31,01:00:00,7,7
6453,2020-10-31,02:00:00,1,1
6454,2020-10-31,05:00:00,1,1
6455,2020-10-31,06:00:00,54,53
6456,2020-10-31,07:00:00,855,850
6457,2020-10-31,08:00:00,1043,1030
6458,2020-10-31,09:00:00,856,849
6459,2020-10-31,10:00:00,854,844
6460,2020-10-31,11:00:00,1153,1138
6461,2020-10-31,12:00:00,1426,1415
6462,2020-10-31,13:00:00,1670,1648
6463,2020-10-31,14:00:00,1594,1577
6464,2020-10-31,15:00:00,1464,1446
6465,2020-10-31,16:00:00,1489,1472
6466,2020-10-31,17:00:00,1607,1589
6467,2020-10-31,18:00:00,1612,1599
6468,2020-10-31,19:00:00,1114,1104
6469,2020-10-31,20:00:00,664,657
6470,2020-10-31,21:00:00,436,424
6471,2020-10-31,22:00:00,392,388
6472,2020-10-31,23:00:00,165,162
6473,2020-11-01,00:00:00,33,33
6474,2020-11-01,01:00:00,3,3
6475,2020-11-01,02:00:00,1,1
6476,2020-11-01,03:00:00,1,1
6477,2020-11-01,06:00:00,8,8
6478,2020-11-01,07:00:00,172,169
6479,2020-11-01,08:00:00,422,417
6480,2020-11-01,09:00:00,489,483
6481,2020-11-01,10:00:00,611,606
6482,2020-11-01,11:00:00,969,952
6483,2020-11-01,12:00:00,1371,1340
6484,2020-11-01,13:00:00,1496,1466
6485,2020-11-01,14:00:00,1649,1628
6486,2020-11-01,15:00:00,1530,1502
6487,2020-11-01,16:00:00,1443,1429
6488,2020-11-01,17:00:00,1636,1621
6489,2020-11-01,18:00:00,1421,1408
6490,2020-11-01,19:00:00,1014,990
6491,2020-11-01,20:00:00,808,797
6492,2020-11-01,21:00:00,605,590
6493,2020-11-01,22:00:00,444,440
6494,2020-11-01,23:00:00,144,141
6495,2020-11-02,00:00:00,46,46
6496,2020-11-02,01:00:00,3,3
6497,2020-11-02,02:00:00,1,1
6498,2020-11-02,05:00:00,4,4
6499,2020-11-02,06:00:00,156,155
6500,2020-11-02,07:00:00,2204,2185
6501,2020-11-02,08:00:00,2365,2342
6502,2020-11-02,09:00:00,1361,1351
6503,2020-11-02,10:00:00,1181,1163
6504,2020-11-02,11:00:00,1534,1506
6505,2020-11-02,12:00:00,1784,1762
6506,2020-11-02,13:00:00,1919,1899
6507,2020-11-02,14:00:00,1914,1885
6508,2020-11-02,15:00:00,1790,1756
6509,2020-11-02,16:00:00,1743,1727
6510,2020-11-02,17:00:00,1791,1775
6511,2020-11-02,18:00:00,2113,2095
6512,2020-11-02,19:00:00,1715,1699
6513,2020-11-02,20:00:00,1037,1020
6514,2020-11-02,21:00:00,581,572
6515,2020-11-02,22:00:00,460,459
6516,2020-11-02,23:00:00,147,146
6517,2020-11-03,00:00:00,30,30
6518,2020-11-03,01:00:00,11,11
6519,2020-11-03,05:00:00,4,4
6520,2020-11-03,06:00:00,91,91
6521,2020-11-03,07:00:00,1502,1488
6522,2020-11-03,08:00:00,1829,1813
6523,2020-11-03,09:00:00,1146,1139
6524,2020-11-03,10:00:00,1058,1045
6525,2020-11-03,11:00:00,1353,1340
6526,2020-11-03,12:00:00,1656,1635
6527,2020-11-03,13:00:00,1763,1741
6528,2020-11-03,14:00:00,1776,1749
6529,2020-11-03,15:00:00,1631,1614
6530,2020-11-03,16:00:00,1702,1686
6531,2020-11-03,17:00:00,1740,1718
6532,2020-11-03,18:00:00,1742,1725
6533,2020-11-03,19:00:00,1471,1457
6534,2020-11-03,20:00:00,925,917
6535,2020-11-03,21:00:00,550,544
6536,2020-11-03,22:00:00,396,395
6537,2020-11-03,23:00:00,154,154
6538,2020-11-04,00:00:00,30,30
6539,2020-11-04,01:00:00,4,4
6540,2020-11-04,03:00:00,2,2
6541,2020-11-04,04:00:00,1,1
6542,2020-11-04,05:00:00,4,4
6543,2020-11-04,06:00:00,87,86
6544,2020-11-04,07:00:00,1197,1181
6545,2020-11-04,08:00:00,1552,1539
6546,2020-11-04,09:00:00,872,859
6547,2020-11-04,10:00:00,932,925
6548,2020-11-04,11:00:00,1140,1131
6549,2020-11-04,12:00:00,1402,1384
6550,2020-11-04,13:00:00,1508,1489
6551,2020-11-04,14:00:00,1401,1388
6552,2020-11-04,15:00:00,1470,1458
6553,2020-11-04,16:00:00,1577,1561
6554,2020-11-04,17:00:00,1580,1566
6555,2020-11-04,18:00:00,1732,1711
6556,2020-11-04,19:00:00,1496,1476
6557,2020-11-04,20:00:00,920,914
6558,2020-11-04,21:00:00,642,631
6559,2020-11-04,22:00:00,410,400
6560,2020-11-04,23:00:00,114,114
6561,2020-11-05,00:00:00,28,28
6562,2020-11-05,01:00:00,11,11
6563,2020-11-05,02:00:00,1,1
6564,2020-11-05,06:00:00,91,90
6565,2020-11-05,07:00:00,1518,1501
6566,2020-11-05,08:00:00,1922,1908
6567,2020-11-05,09:00:00,1217,1201
6568,2020-11-05,10:00:00,1024,1013
6569,2020-11-05,11:00:00,1255,1235
6570,2020-11-05,12:00:00,1519,1502
6571,2020-11-05,13:00:00,1746,1727
6572,2020-11-05,14:00:00,1553,1528
6573,2020-11-05,15:00:00,1545,1523
6574,2020-11-05,16:00:00,1608,1583
6575,2020-11-05,17:00:00,1533,1509
6576,2020-11-05,18:00:00,1788,1739
6577,2020-11-05,19:00:00,1429,1411
6578,2020-11-05,20:00:00,969,950
6579,2020-11-05,21:00:00,632,621
6580,2020-11-05,22:00:00,517,500
6581,2020-11-05,23:00:00,154,138
6582,2020-11-06,00:00:00,37,27
6583,2020-11-06,01:00:00,4,3
6584,2020-11-06,02:00:00,1,1
6585,2020-11-06,04:00:00,2,1
6586,2020-11-06,05:00:00,1,1
6587,2020-11-06,06:00:00,91,84
6588,2020-11-06,07:00:00,1443,1408
6589,2020-11-06,08:00:00,1722,1683
6590,2020-11-06,09:00:00,1216,1195
6591,2020-11-06,10:00:00,1112,1089
6592,2020-11-06,11:00:00,1206,1182
6593,2020-11-06,12:00:00,1302,1267
6594,2020-11-06,13:00:00,1922,1888
6595,2020-11-06,14:00:00,1768,1736
6596,2020-11-06,15:00:00,1680,1657
6597,2020-11-06,16:00:00,1601,1580
6598,2020-11-06,17:00:00,1557,1534
6599,2020-11-06,18:00:00,1701,1688
6600,2020-11-06,19:00:00,1367,1353
6601,2020-11-06,20:00:00,905,887
6602,2020-11-06,21:00:00,587,580
6603,2020-11-06,22:00:00,507,500
6604,2020-11-06,23:00:00,124,123
6605,2020-11-07,00:00:00,28,28
6606,2020-11-07,01:00:00,5,5
6607,2020-11-07,06:00:00,47,46
6608,2020-11-07,07:00:00,825,820
6609,2020-11-07,08:00:00,1121,1110
6610,2020-11-07,09:00:00,945,933
6611,2020-11-07,10:00:00,956,947
6612,2020-11-07,11:00:00,1284,1272
6613,2020-11-07,12:00:00,1788,1773
6614,2020-11-07,13:00:00,1973,1948
6615,2020-11-07,14:00:00,1858,1822
6616,2020-11-07,15:00:00,1735,1706
6617,2020-11-07,16:00:00,1820,1789
6618,2020-11-07,17:00:00,1874,1849
6619,2020-11-07,18:00:00,1804,1782
6620,2020-11-07,19:00:00,1181,1166
6621,2020-11-07,20:00:00,755,743
6622,2020-11-07,21:00:00,582,575
6623,2020-11-07,22:00:00,442,431
6624,2020-11-07,23:00:00,108,106
6625,2020-11-08,00:00:00,15,15
6626,2020-11-08,01:00:00,6,6
6627,2020-11-08,02:00:00,1,1
6628,2020-11-08,03:00:00,1,1
6629,2020-11-08,06:00:00,6,6
6630,2020-11-08,07:00:00,157,157
6631,2020-11-08,08:00:00,423,420
6632,2020-11-08,09:00:00,597,591
6633,2020-11-08,10:00:00,632,624
6634,2020-11-08,11:00:00,971,960
6635,2020-11-08,12:00:00,1516,1495
6636,2020-11-08,13:00:00,1686,1671
6637,2020-11-08,14:00:00,1847,1821
6638,2020-11-08,15:00:00,1800,1773
6639,2020-11-08,16:00:00,1668,1647
6640,2020-11-08,17:00:00,1910,1880
6641,2020-11-08,18:00:00,1606,1580
6642,2020-11-08,19:00:00,1127,1116
6643,2020-11-08,20:00:00,792,787
6644,2020-11-08,21:00:00,655,647
6645,2020-11-08,22:00:00,496,492
6646,2020-11-08,23:00:00,126,125
6647,2020-11-09,00:00:00,32,32
6648,2020-11-09,01:00:00,10,10
6649,2020-11-09,02:00:00,1,1
6650,2020-11-09,03:00:00,1,1
6651,2020-11-09,04:00:00,3,3
6652,2020-11-09,05:00:00,3,3
6653,2020-11-09,06:00:00,122,121
6654,2020-11-09,07:00:00,2152,2137
6655,2020-11-09,08:00:00,2372,2354
6656,2020-11-09,09:00:00,1605,1593
6657,2020-11-09,10:00:00,1489,1475
6658,2020-11-09,11:00:00,1819,1798
6659,2020-11-09,12:00:00,2288,2258
6660,2020-11-09,13:00:00,2125,2105
6661,2020-11-09,14:00:00,2046,2025
6662,2020-11-09,15:00:00,1962,1929
6663,2020-11-09,16:00:00,1925,1903
6664,2020-11-09,17:00:00,1741,1725
6665,2020-11-09,18:00:00,2006,1976
6666,2020-11-09,19:00:00,1676,1651
6667,2020-11-09,20:00:00,957,939
6668,2020-11-09,21:00:00,660,652
6669,2020-11-09,22:00:00,539,535
6670,2020-11-09,23:00:00,152,151
6671,2020-11-10,00:00:00,25,25
6672,2020-11-10,01:00:00,3,3
6673,2020-11-10,02:00:00,3,3
6674,2020-11-10,04:00:00,2,2
6675,2020-11-10,05:00:00,2,2
6676,2020-11-10,06:00:00,82,82
6677,2020-11-10,07:00:00,1491,1474
6678,2020-11-10,08:00:00,1856,1837
6679,2020-11-10,09:00:00,1337,1327
6680,2020-11-10,10:00:00,1259,1239
6681,2020-11-10,11:00:00,1502,1486
6682,2020-11-10,12:00:00,1863,1844
6683,2020-11-10,13:00:00,1974,1958
6684,2020-11-10,14:00:00,1827,1801
6685,2020-11-10,15:00:00,1846,1821
6686,2020-11-10,16:00:00,1757,1732
6687,2020-11-10,17:00:00,1803,1786
6688,2020-11-10,18:00:00,1880,1847
6689,2020-11-10,19:00:00,1443,1429
6690,2020-11-10,20:00:00,942,925
6691,2020-11-10,21:00:00,631,625
6692,2020-11-10,22:00:00,465,458
6693,2020-11-10,23:00:00,99,99
6694,2020-11-11,00:00:00,22,22
6695,2020-11-11,01:00:00,5,5
6696,2020-11-11,02:00:00,2,2
6697,2020-11-11,05:00:00,1,1
6698,2020-11-11,06:00:00,57,57
6699,2020-11-11,07:00:00,1241,1228
6700,2020-11-11,08:00:00,1742,1727
6701,2020-11-11,09:00:00,1394,1382
6702,2020-11-11,10:00:00,1253,1237
6703,2020-11-11,11:00:00,1496,1480
6704,2020-11-11,12:00:00,1807,1792
6705,2020-11-11,13:00:00,1949,1927
6706,2020-11-11,14:00:00,1655,1634
6707,2020-11-11,15:00:00,1731,1710
6708,2020-11-11,16:00:00,1773,1750
6709,2020-11-11,17:00:00,1714,1694
6710,2020-11-11,18:00:00,1794,1781
6711,2020-11-11,19:00:00,1459,1440
6712,2020-11-11,20:00:00,925,919
6713,2020-11-11,21:00:00,648,644
6714,2020-11-11,22:00:00,501,491
6715,2020-11-11,23:00:00,121,121
6716,2020-11-12,00:00:00,26,26
6717,2020-11-12,01:00:00,7,7
6718,2020-11-12,02:00:00,2,2
6719,2020-11-12,06:00:00,80,80
6720,2020-11-12,07:00:00,1507,1494
6721,2020-11-12,08:00:00,1817,1807
6722,2020-11-12,09:00:00,1323,1310
6723,2020-11-12,10:00:00,1238,1227
6724,2020-11-12,11:00:00,1627,1604
6725,2020-11-12,12:00:00,1755,1736
6726,2020-11-12,13:00:00,1733,1716
6727,2020-11-12,14:00:00,1706,1687
6728,2020-11-12,15:00:00,1765,1746
6729,2020-11-12,16:00:00,1626,1604
6730,2020-11-12,17:00:00,1588,1578
6731,2020-11-12,18:00:00,1741,1727
6732,2020-11-12,19:00:00,1354,1335
6733,2020-11-12,20:00:00,963,953
6734,2020-11-12,21:00:00,570,561
6735,2020-11-12,22:00:00,465,456
6736,2020-11-12,23:00:00,113,111
6737,2020-11-13,00:00:00,26,24
6738,2020-11-13,01:00:00,4,4
6739,2020-11-13,02:00:00,2,2
6740,2020-11-13,05:00:00,1,1
6741,2020-11-13,06:00:00,81,79
6742,2020-11-13,07:00:00,1381,1375
6743,2020-11-13,08:00:00,1820,1801
6744,2020-11-13,09:00:00,1289,1277
6745,2020-11-13,10:00:00,1107,1100
6746,2020-11-13,11:00:00,1402,1382
6747,2020-11-13,12:00:00,1264,1251
6748,2020-11-13,13:00:00,1799,1785
6749,2020-11-13,14:00:00,1755,1732
6750,2020-11-13,15:00:00,1759,1732
6751,2020-11-13,16:00:00,1726,1701
6752,2020-11-13,17:00:00,1675,1651
6753,2020-11-13,18:00:00,1705,1687
6754,2020-11-13,19:00:00,1306,1293
6755,2020-11-13,20:00:00,771,764
6756,2020-11-13,21:00:00,555,546
6757,2020-11-13,22:00:00,455,451
6758,2020-11-13,23:00:00,109,107
6759,2020-11-14,00:00:00,15,14
6760,2020-11-14,01:00:00,75,75
6761,2020-11-14,02:00:00,1,1
6762,2020-11-14,06:00:00,47,47
6763,2020-11-14,07:00:00,788,782
6764,2020-11-14,08:00:00,1152,1142
6765,2020-11-14,09:00:00,867,859
6766,2020-11-14,10:00:00,921,911
6767,2020-11-14,11:00:00,1208,1201
6768,2020-11-14,12:00:00,1595,1573
6769,2020-11-14,13:00:00,1601,1582
6770,2020-11-14,14:00:00,1669,1641
6771,2020-11-14,15:00:00,1658,1637
6772,2020-11-14,16:00:00,1563,1542
6773,2020-11-14,17:00:00,1633,1614
6774,2020-11-14,18:00:00,1690,1665
6775,2020-11-14,19:00:00,1134,1116
6776,2020-11-14,20:00:00,736,730
6777,2020-11-14,21:00:00,516,508
6778,2020-11-14,22:00:00,436,430
6779,2020-11-14,23:00:00,113,112
6780,2020-11-15,00:00:00,48,47
6781,2020-11-15,01:00:00,6,6
6782,2020-11-15,05:00:00,1,1
6783,2020-11-15,06:00:00,5,5
6784,2020-11-15,07:00:00,161,161
6785,2020-11-15,08:00:00,428,425
6786,2020-11-15,09:00:00,484,479
6787,2020-11-15,10:00:00,573,573
6788,2020-11-15,11:00:00,860,850
6789,2020-11-15,12:00:00,1395,1375
6790,2020-11-15,13:00:00,1489,1469
6791,2020-11-15,14:00:00,1585,1551
6792,2020-11-15,15:00:00,1479,1459
6793,2020-11-15,16:00:00,1579,1557
6794,2020-11-15,17:00:00,1494,1470
6795,2020-11-15,18:00:00,1293,1268
6796,2020-11-15,19:00:00,938,928
6797,2020-11-15,20:00:00,656,639
6798,2020-11-15,21:00:00,598,594
6799,2020-11-15,22:00:00,430,422
6800,2020-11-15,23:00:00,118,118
6801,2020-11-16,00:00:00,35,33
6802,2020-11-16,01:00:00,7,7
6803,2020-11-16,02:00:00,1,1
6804,2020-11-16,03:00:00,2,2
6805,2020-11-16,06:00:00,104,103
6806,2020-11-16,07:00:00,1648,1620
6807,2020-11-16,08:00:00,1767,1744
6808,2020-11-16,09:00:00,1366,1351
6809,2020-11-16,10:00:00,1152,1142
6810,2020-11-16,11:00:00,1390,1376
6811,2020-11-16,12:00:00,1780,1759
6812,2020-11-16,13:00:00,1781,1761
6813,2020-11-16,14:00:00,1640,1619
6814,2020-11-16,15:00:00,1668,1647
6815,2020-11-16,16:00:00,1569,1547
6816,2020-11-16,17:00:00,1729,1715
6817,2020-11-16,18:00:00,1883,1869
6818,2020-11-16,19:00:00,1420,1406
6819,2020-11-16,20:00:00,826,816
6820,2020-11-16,21:00:00,558,552
6821,2020-11-16,22:00:00,439,436
6822,2020-11-16,23:00:00,99,98
6823,2020-11-17,00:00:00,35,35
6824,2020-11-17,01:00:00,5,5
6825,2020-11-17,02:00:00,2,2
6826,2020-11-17,05:00:00,3,3
6827,2020-11-17,06:00:00,78,76
6828,2020-11-17,07:00:00,951,941
6829,2020-11-17,08:00:00,1291,1279
6830,2020-11-17,09:00:00,1155,1139
6831,2020-11-17,10:00:00,1146,1132
6832,2020-11-17,11:00:00,1402,1385
6833,2020-11-17,12:00:00,1668,1642
6834,2020-11-17,13:00:00,1688,1661
6835,2020-11-17,14:00:00,1599,1586
6836,2020-11-17,15:00:00,1536,1513
6837,2020-11-17,16:00:00,1510,1492
6838,2020-11-17,17:00:00,1581,1566
6839,2020-11-17,18:00:00,1751,1734
6840,2020-11-17,19:00:00,1267,1255
6841,2020-11-17,20:00:00,773,764
6842,2020-11-17,21:00:00,538,534
6843,2020-11-17,22:00:00,376,373
6844,2020-11-17,23:00:00,105,105
6845,2020-11-18,00:00:00,22,22
6846,2020-11-18,01:00:00,2,2
6847,2020-11-18,02:00:00,1,1
6848,2020-11-18,06:00:00,63,63
6849,2020-11-18,07:00:00,879,870
6850,2020-11-18,08:00:00,1075,1068
6851,2020-11-18,09:00:00,1042,1028
6852,2020-11-18,10:00:00,1084,1071
6853,2020-11-18,11:00:00,1233,1219
6854,2020-11-18,12:00:00,1466,1445
6855,2020-11-18,13:00:00,1490,1475
6856,2020-11-18,14:00:00,1468,1453
6857,2020-11-18,15:00:00,1320,1296
6858,2020-11-18,16:00:00,1411,1393
6859,2020-11-18,17:00:00,1492,1477
6860,2020-11-18,18:00:00,1632,1611
6861,2020-11-18,19:00:00,1189,1173
6862,2020-11-18,20:00:00,676,665
6863,2020-11-18,21:00:00,516,507
6864,2020-11-18,22:00:00,358,356
6865,2020-11-18,23:00:00,84,81
6866,2020-11-19,00:00:00,33,32
6867,2020-11-19,01:00:00,4,4
6868,2020-11-19,02:00:00,2,2
6869,2020-11-19,06:00:00,69,68
6870,2020-11-19,07:00:00,879,872
6871,2020-11-19,08:00:00,1076,1067
6872,2020-11-19,09:00:00,994,981
6873,2020-11-19,10:00:00,1019,1007
6874,2020-11-19,11:00:00,1288,1269
6875,2020-11-19,12:00:00,1458,1443
6876,2020-11-19,13:00:00,1522,1505
6877,2020-11-19,14:00:00,1310,1295
6878,2020-11-19,15:00:00,1288,1273
6879,2020-11-19,16:00:00,1343,1324
6880,2020-11-19,17:00:00,1317,1303
6881,2020-11-19,18:00:00,1610,1592
6882,2020-11-19,19:00:00,1140,1134
6883,2020-11-19,20:00:00,662,655
6884,2020-11-19,21:00:00,488,476
6885,2020-11-19,22:00:00,406,396
6886,2020-11-19,23:00:00,100,100
6887,2020-11-20,00:00:00,26,26
6888,2020-11-20,01:00:00,5,5
6889,2020-11-20,02:00:00,1,1
6890,2020-11-20,03:00:00,1,1
6891,2020-11-20,04:00:00,1,1
6892,2020-11-20,05:00:00,1,1
6893,2020-11-20,06:00:00,58,58
6894,2020-11-20,07:00:00,912,906
6895,2020-11-20,08:00:00,1067,1052
6896,2020-11-20,09:00:00,976,962
6897,2020-11-20,10:00:00,922,907
6898,2020-11-20,11:00:00,1075,1066
6899,2020-11-20,12:00:00,1100,1087
6900,2020-11-20,13:00:00,1525,1506
6901,2020-11-20,14:00:00,1491,1469
6902,2020-11-20,15:00:00,1335,1327
6903,2020-11-20,16:00:00,1275,1262
6904,2020-11-20,17:00:00,1371,1352
6905,2020-11-20,18:00:00,1632,1614
6906,2020-11-20,19:00:00,1172,1160
6907,2020-11-20,20:00:00,533,525
6908,2020-11-20,21:00:00,241,237
6909,2020-11-20,22:00:00,139,134
6910,2020-11-20,23:00:00,42,41
6911,2020-11-21,00:00:00,14,14
6912,2020-11-21,01:00:00,2,2
6913,2020-11-21,02:00:00,1,1
6914,2020-11-21,03:00:00,1,1
6915,2020-11-21,06:00:00,27,27
6916,2020-11-21,07:00:00,386,382
6917,2020-11-21,08:00:00,412,408
6918,2020-11-21,09:00:00,341,334
6919,2020-11-21,10:00:00,740,733
6920,2020-11-21,11:00:00,753,749
6921,2020-11-21,12:00:00,888,873
6922,2020-11-21,13:00:00,1237,1221
6923,2020-11-21,14:00:00,1208,1191
6924,2020-11-21,15:00:00,1175,1164
6925,2020-11-21,16:00:00,1129,1109
6926,2020-11-21,17:00:00,1203,1185
6927,2020-11-21,18:00:00,1296,1279
6928,2020-11-21,19:00:00,753,743
6929,2020-11-21,20:00:00,68,67
6930,2020-11-21,21:00:00,26,26
6931,2020-11-21,22:00:00,25,25
6932,2020-11-21,23:00:00,7,6
6933,2020-11-22,00:00:00,16,16
6934,2020-11-22,01:00:00,4,4
6935,2020-11-22,02:00:00,1,1
6936,2020-11-22,03:00:00,1,1
6937,2020-11-22,06:00:00,3,3
6938,2020-11-22,07:00:00,49,49
6939,2020-11-22,08:00:00,171,169
6940,2020-11-22,09:00:00,122,121
6941,2020-11-22,10:00:00,550,546
6942,2020-11-22,11:00:00,570,566
6943,2020-11-22,12:00:00,1084,1073
6944,2020-11-22,13:00:00,1294,1277
6945,2020-11-22,14:00:00,1202,1182
6946,2020-11-22,15:00:00,1138,1128
6947,2020-11-22,16:00:00,1064,1053
6948,2020-11-22,17:00:00,1047,1033
6949,2020-11-22,18:00:00,887,883
6950,2020-11-22,19:00:00,619,609
6951,2020-11-22,20:00:00,71,71
6952,2020-11-22,21:00:00,28,28
6953,2020-11-22,22:00:00,32,31
6954,2020-11-22,23:00:00,14,14
6955,2020-11-23,00:00:00,63,63
6956,2020-11-23,01:00:00,4,4
6957,2020-11-23,02:00:00,1,1
6958,2020-11-23,03:00:00,1,1
6959,2020-11-23,05:00:00,1,1
6960,2020-11-23,06:00:00,103,103
6961,2020-11-23,07:00:00,1302,1289
6962,2020-11-23,08:00:00,1169,1156
6963,2020-11-23,09:00:00,933,920
6964,2020-11-23,10:00:00,980,973
6965,2020-11-23,11:00:00,1045,1033
6966,2020-11-23,12:00:00,1358,1339
6967,2020-11-23,13:00:00,1743,1723
6968,2020-11-23,14:00:00,1503,1489
6969,2020-11-23,15:00:00,1517,1494
6970,2020-11-23,16:00:00,1359,1329
6971,2020-11-23,17:00:00,1304,1288
6972,2020-11-23,18:00:00,1712,1690
6973,2020-11-23,19:00:00,1460,1438
6974,2020-11-23,20:00:00,764,749
6975,2020-11-23,21:00:00,394,387
6976,2020-11-23,22:00:00,258,253
6977,2020-11-23,23:00:00,80,77
6978,2020-11-24,00:00:00,15,14
6979,2020-11-24,01:00:00,2,2
6980,2020-11-24,02:00:00,3,3
6981,2020-11-24,05:00:00,4,4
6982,2020-11-24,06:00:00,79,79
6983,2020-11-24,07:00:00,923,913
6984,2020-11-24,08:00:00,1082,1064
6985,2020-11-24,09:00:00,981,972
6986,2020-11-24,10:00:00,951,946
6987,2020-11-24,11:00:00,1108,1099
6988,2020-11-24,12:00:00,1324,1304
6989,2020-11-24,13:00:00,1556,1539
6990,2020-11-24,14:00:00,1500,1476
6991,2020-11-24,15:00:00,1344,1333
6992,2020-11-24,16:00:00,1255,1232
6993,2020-11-24,17:00:00,1341,1316
6994,2020-11-24,18:00:00,1550,1532
6995,2020-11-24,19:00:00,1314,1299
6996,2020-11-24,20:00:00,716,706
6997,2020-11-24,21:00:00,378,371
6998,2020-11-24,22:00:00,193,188
6999,2020-11-24,23:00:00,69,68
7000,2020-11-25,00:00:00,18,18
7001,2020-11-25,01:00:00,2,2
7002,2020-11-25,03:00:00,1,1
7003,2020-11-25,06:00:00,51,51
7004,2020-11-25,07:00:00,793,784
7005,2020-11-25,08:00:00,966,956
