tarih_saat,yukleme_adedi,yukleme_yapilan_kart_adedi
2021-05-29 18:00:00,261,259
2021-05-29 19:00:00,112,108
2021-05-29 20:00:00,48,48
2021-05-29 21:00:00,22,22
2021-05-29 22:00:00,18,18
2021-05-29 23:00:00,9,9
2021-05-30 00:00:00,1,1
2021-05-30 06:00:00,8,8
2021-05-30 07:00:00,50,50
2021-05-30 08:00:00,74,72
2021-05-30 09:00:00,113,112
2021-05-30 10:00:00,133,131
2021-05-30 11:00:00,188,186
2021-05-30 12:00:00,295,293
2021-05-30 13:00:00,396,390
2021-05-30 14:00:00,377,374
2021-05-30 15:00:00,328,325
2021-05-30 16:00:00,373,371
2021-05-30 17:00:00,214,213
2021-05-30 18:00:00,141,139
2021-05-30 19:00:00,95,94
2021-05-30 20:00:00,53,52
2021-05-30 21:00:00,45,45
2021-05-30 22:00:00,30,30
2021-05-30 23:00:00,36,35
2021-05-31 00:00:00,2,2
2021-05-31 03:00:00,4,4
2021-05-31 05:00:00,7,7
2021-05-31 06:00:00,207,205
2021-05-31 07:00:00,1779,1754
2021-05-31 08:00:00,1722,1701
2021-05-31 09:00:00,1865,1847
2021-05-31 10:00:00,1421,1402
2021-05-31 11:00:00,1632,1621
2021-05-31 12:00:00,1839,1813
2021-05-31 13:00:00,1786,1774
2021-05-31 14:00:00,1709,1693
2021-05-31 15:00:00,1565,1547
2021-05-31 16:00:00,1509,1492
2021-05-31 17:00:00,1331,1318
2021-05-31 18:00:00,1548,1537
2021-05-31 19:00:00,1542,1524
2021-05-31 20:00:00,1078,1068
2021-05-31 21:00:00,174,171
2021-05-31 22:00:00,53,53
2021-05-31 23:00:00,40,37
2021-06-01 00:00:00,6,6
2021-06-01 01:00:00,1,1
2021-06-01 03:00:00,1,1
2021-06-01 04:00:00,3,3
2021-06-01 05:00:00,4,4
2021-06-01 06:00:00,179,178
2021-06-01 07:00:00,1187,1169
2021-06-01 08:00:00,1442,1432
2021-06-01 09:00:00,1478,1461
2021-06-01 10:00:00,1269,1256
2021-06-01 11:00:00,1524,1509
2021-06-01 12:00:00,1739,1717
2021-06-01 13:00:00,1530,1514
2021-06-01 14:00:00,1490,1474
2021-06-01 15:00:00,1472,1457
2021-06-01 16:00:00,1424,1409
2021-06-01 17:00:00,1218,1208
2021-06-01 18:00:00,1421,1403
2021-06-01 19:00:00,1236,1222
2021-06-01 20:00:00,944,936
2021-06-01 21:00:00,397,391
2021-06-01 22:00:00,62,62
2021-06-01 23:00:00,32,31
2021-06-02 00:00:00,3,3
2021-06-02 03:00:00,1,1
2021-06-02 05:00:00,9,9
2021-06-02 06:00:00,143,141
2021-06-02 07:00:00,1130,1114
2021-06-02 08:00:00,1444,1432
2021-06-02 09:00:00,1324,1311
2021-06-02 10:00:00,1205,1199
2021-06-02 11:00:00,1357,1347
2021-06-02 12:00:00,1689,1670
2021-06-02 13:00:00,1512,1502
2021-06-02 14:00:00,1449,1434
2021-06-02 15:00:00,1398,1379
2021-06-02 16:00:00,1356,1345
2021-06-02 17:00:00,1341,1322
2021-06-02 18:00:00,1595,1574
2021-06-02 19:00:00,1475,1464
2021-06-02 20:00:00,929,917
2021-06-02 21:00:00,539,527
2021-06-02 22:00:00,75,74
2021-06-02 23:00:00,27,27
2021-06-03 00:00:00,1,1
2021-06-03 04:00:00,2,2
2021-06-03 05:00:00,8,8
2021-06-03 06:00:00,135,135
2021-06-03 07:00:00,1093,1087
2021-06-03 08:00:00,1372,1355
2021-06-03 09:00:00,1290,1280
2021-06-03 10:00:00,1261,1248
2021-06-03 11:00:00,1365,1353
2021-06-03 12:00:00,1672,1652
2021-06-03 13:00:00,1566,1544
2021-06-03 14:00:00,1514,1509
2021-06-03 15:00:00,1462,1450
2021-06-03 16:00:00,1318,1303
2021-06-03 17:00:00,1235,1220
2021-06-03 18:00:00,1525,1511
2021-06-03 19:00:00,1268,1258
2021-06-03 20:00:00,1004,996
2021-06-03 21:00:00,448,445
2021-06-03 22:00:00,70,70
2021-06-03 23:00:00,40,37
2021-06-04 00:00:00,4,4
2021-06-04 02:00:00,1,1
2021-06-04 03:00:00,1,1
2021-06-04 04:00:00,1,1
2021-06-04 05:00:00,3,3
2021-06-04 06:00:00,128,128
2021-06-04 07:00:00,1033,1019
2021-06-04 08:00:00,1251,1235
2021-06-04 09:00:00,1243,1233
2021-06-04 10:00:00,1175,1163
2021-06-04 11:00:00,1364,1346
2021-06-04 12:00:00,1386,1374
2021-06-04 13:00:00,1460,1446
2021-06-04 14:00:00,1605,1581
2021-06-04 15:00:00,1539,1513
2021-06-04 16:00:00,1401,1389
2021-06-04 17:00:00,1330,1315
2021-06-04 18:00:00,1543,1527
2021-06-04 19:00:00,1344,1333
2021-06-04 20:00:00,984,972
2021-06-04 21:00:00,486,479
2021-06-04 22:00:00,66,66
2021-06-04 23:00:00,20,20
2021-06-05 00:00:00,2,2
2021-06-05 02:00:00,1,1
2021-06-05 03:00:00,5,5
2021-06-05 04:00:00,2,2
2021-06-05 05:00:00,3,3
2021-06-05 06:00:00,94,94
2021-06-05 07:00:00,669,666
2021-06-05 08:00:00,795,791
2021-06-05 09:00:00,847,840
2021-06-05 10:00:00,926,913
2021-06-05 11:00:00,1163,1153
2021-06-05 12:00:00,1494,1479
2021-06-05 13:00:00,1496,1485
2021-06-05 14:00:00,1586,1568
2021-06-05 15:00:00,1422,1406
2021-06-05 16:00:00,1325,1312
2021-06-05 17:00:00,1278,1260
2021-06-05 18:00:00,1345,1326
2021-06-05 19:00:00,1219,1197
2021-06-05 20:00:00,881,869
2021-06-05 21:00:00,493,487
2021-06-05 22:00:00,55,55
2021-06-05 23:00:00,22,22
2021-06-06 00:00:00,2,2
2021-06-06 03:00:00,1,1
2021-06-06 04:00:00,2,2
2021-06-06 05:00:00,2,2
2021-06-06 06:00:00,12,12
2021-06-06 07:00:00,42,41
2021-06-06 08:00:00,84,80
2021-06-06 09:00:00,103,96
2021-06-06 10:00:00,126,126
2021-06-06 11:00:00,202,200
2021-06-06 12:00:00,312,309
2021-06-06 13:00:00,381,379
2021-06-06 14:00:00,430,427
2021-06-06 15:00:00,409,403
2021-06-06 16:00:00,447,444
2021-06-06 17:00:00,290,286
2021-06-06 18:00:00,177,175
2021-06-06 19:00:00,111,111
2021-06-06 20:00:00,64,62
2021-06-06 21:00:00,54,54
2021-06-06 22:00:00,43,42
2021-06-06 23:00:00,46,46
2021-06-07 00:00:00,4,4
2021-06-07 02:00:00,1,1
2021-06-07 03:00:00,2,2
2021-06-07 04:00:00,3,3
2021-06-07 05:00:00,7,7
2021-06-07 06:00:00,212,212
2021-06-07 07:00:00,2040,2014
2021-06-07 08:00:00,2298,2284
2021-06-07 09:00:00,1849,1831
2021-06-07 10:00:00,1537,1516
2021-06-07 11:00:00,1599,1585
2021-06-07 12:00:00,2036,2010
2021-06-07 13:00:00,1831,1818
2021-06-07 14:00:00,1975,1943
2021-06-07 15:00:00,1715,1700
2021-06-07 16:00:00,1600,1575
2021-06-07 17:00:00,1578,1557
2021-06-07 18:00:00,1875,1856
2021-06-07 19:00:00,1633,1618
2021-06-07 20:00:00,1185,1174
2021-06-07 21:00:00,650,642
2021-06-07 22:00:00,105,102
2021-06-07 23:00:00,47,44
2021-06-08 00:00:00,5,5
2021-06-08 05:00:00,5,5
2021-06-08 06:00:00,163,161
2021-06-08 07:00:00,1212,1195
2021-06-08 08:00:00,1663,1642
2021-06-08 09:00:00,1376,1370
2021-06-08 10:00:00,1231,1221
2021-06-08 11:00:00,1507,1489
2021-06-08 12:00:00,1612,1591
2021-06-08 13:00:00,1713,1697
2021-06-08 14:00:00,1646,1624
2021-06-08 15:00:00,1537,1527
2021-06-08 16:00:00,1328,1314
2021-06-08 17:00:00,1359,1346
2021-06-08 18:00:00,1580,1569
2021-06-08 19:00:00,1323,1312
2021-06-08 20:00:00,867,856
2021-06-08 21:00:00,389,386
2021-06-08 22:00:00,66,65
2021-06-08 23:00:00,42,41
2021-06-09 00:00:00,6,6
2021-06-09 03:00:00,2,2
2021-06-09 04:00:00,3,3
2021-06-09 05:00:00,8,8
2021-06-09 06:00:00,148,146
2021-06-09 07:00:00,1143,1131
2021-06-09 08:00:00,1447,1433
2021-06-09 09:00:00,1426,1408
2021-06-09 10:00:00,1232,1222
2021-06-09 11:00:00,1411,1401
2021-06-09 12:00:00,1611,1598
2021-06-09 13:00:00,1502,1489
2021-06-09 14:00:00,1504,1486
2021-06-09 15:00:00,1416,1407
2021-06-09 16:00:00,1400,1391
2021-06-09 17:00:00,1279,1272
2021-06-09 18:00:00,1498,1484
2021-06-09 19:00:00,1307,1293
2021-06-09 20:00:00,949,941
2021-06-09 21:00:00,441,433
2021-06-09 22:00:00,67,66
2021-06-09 23:00:00,30,30
2021-06-10 00:00:00,4,4
2021-06-10 03:00:00,1,1
2021-06-10 04:00:00,1,1
2021-06-10 05:00:00,3,3
2021-06-10 06:00:00,144,142
2021-06-10 07:00:00,1162,1155
2021-06-10 08:00:00,1548,1532
2021-06-10 09:00:00,1435,1416
2021-06-10 10:00:00,1224,1201
2021-06-10 11:00:00,1291,1265
2021-06-10 12:00:00,1518,1504
2021-06-10 13:00:00,1542,1526
2021-06-10 14:00:00,1558,1537
2021-06-10 15:00:00,1481,1455
2021-06-10 16:00:00,1228,1218
2021-06-10 17:00:00,1239,1232
2021-06-10 18:00:00,1473,1457
2021-06-10 19:00:00,1253,1245
2021-06-10 20:00:00,794,789
2021-06-10 21:00:00,428,425
2021-06-10 22:00:00,78,76
2021-06-10 23:00:00,38,37
2021-06-11 00:00:00,2,2
2021-06-11 02:00:00,1,1
2021-06-11 05:00:00,3,3
2021-06-11 06:00:00,164,161
2021-06-11 07:00:00,1179,1165
2021-06-11 08:00:00,1330,1320
2021-06-11 09:00:00,1245,1234
2021-06-11 10:00:00,1149,1139
2021-06-11 11:00:00,1211,1201
2021-06-11 12:00:00,1382,1363
2021-06-11 13:00:00,1372,1351
2021-06-11 14:00:00,1581,1562
2021-06-11 15:00:00,1387,1370
2021-06-11 16:00:00,1395,1378
2021-06-11 17:00:00,1395,1385
2021-06-11 18:00:00,1228,1213
2021-06-11 19:00:00,1159,1151
2021-06-11 20:00:00,834,827
2021-06-11 21:00:00,465,460
2021-06-11 22:00:00,52,52
2021-06-11 23:00:00,22,22
2021-06-12 00:00:00,2,2
2021-06-12 03:00:00,1,1
2021-06-12 05:00:00,3,3
2021-06-12 06:00:00,92,90
2021-06-12 07:00:00,740,734
2021-06-12 08:00:00,861,855
2021-06-12 09:00:00,808,802
2021-06-12 10:00:00,970,962
2021-06-12 11:00:00,1155,1146
2021-06-12 12:00:00,1476,1462
2021-06-12 13:00:00,1469,1458
2021-06-12 14:00:00,1379,1358
2021-06-12 15:00:00,1361,1339
2021-06-12 16:00:00,1213,1194
2021-06-12 17:00:00,1258,1240
2021-06-12 18:00:00,1261,1251
2021-06-12 19:00:00,1098,1085
2021-06-12 20:00:00,736,730
2021-06-12 21:00:00,453,445
2021-06-12 22:00:00,48,48
2021-06-12 23:00:00,20,20
2021-06-13 03:00:00,1,1
2021-06-13 05:00:00,1,1
2021-06-13 06:00:00,5,5
2021-06-13 07:00:00,40,40
2021-06-13 08:00:00,65,64
2021-06-13 09:00:00,77,71
2021-06-13 10:00:00,131,129
2021-06-13 11:00:00,184,184
2021-06-13 12:00:00,291,284
2021-06-13 13:00:00,389,384
2021-06-13 14:00:00,388,385
2021-06-13 15:00:00,370,358
2021-06-13 16:00:00,373,369
2021-06-13 17:00:00,280,277
2021-06-13 18:00:00,138,136
2021-06-13 19:00:00,100,99
2021-06-13 20:00:00,70,65
2021-06-13 21:00:00,45,45
2021-06-13 22:00:00,47,46
2021-06-13 23:00:00,40,38
2021-06-14 00:00:00,6,6
2021-06-14 03:00:00,2,2
2021-06-14 05:00:00,9,9
2021-06-14 06:00:00,223,221
2021-06-14 07:00:00,1845,1826
2021-06-14 08:00:00,2014,1998
2021-06-14 09:00:00,1694,1676
2021-06-14 10:00:00,1493,1479
2021-06-14 11:00:00,1648,1620
2021-06-14 12:00:00,1843,1830
2021-06-14 13:00:00,1751,1730
2021-06-14 14:00:00,1725,1701
2021-06-14 15:00:00,1492,1481
2021-06-14 16:00:00,1477,1461
2021-06-14 17:00:00,1354,1341
2021-06-14 18:00:00,1610,1588
2021-06-14 19:00:00,1528,1514
2021-06-14 20:00:00,994,987
2021-06-14 21:00:00,550,545
2021-06-14 22:00:00,86,85
2021-06-14 23:00:00,25,24
2021-06-15 00:00:00,2,2
2021-06-15 02:00:00,1,1
2021-06-15 04:00:00,4,4
2021-06-15 05:00:00,6,6
2021-06-15 06:00:00,156,154
2021-06-15 07:00:00,1170,1163
2021-06-15 08:00:00,1523,1512
2021-06-15 09:00:00,1326,1311
2021-06-15 10:00:00,1279,1269
2021-06-15 11:00:00,1333,1315
2021-06-15 12:00:00,1615,1595
2021-06-15 13:00:00,1640,1615
2021-06-15 14:00:00,1477,1467
2021-06-15 15:00:00,1482,1465
2021-06-15 16:00:00,1432,1420
2021-06-15 17:00:00,1302,1290
2021-06-15 18:00:00,1589,1576
2021-06-15 19:00:00,1406,1392
2021-06-15 20:00:00,1054,1038
2021-06-15 21:00:00,509,504
2021-06-15 22:00:00,91,90
2021-06-15 23:00:00,34,34
2021-06-16 00:00:00,5,5
2021-06-16 01:00:00,1,1
2021-06-16 03:00:00,1,1
2021-06-16 04:00:00,1,1
2021-06-16 05:00:00,6,6
2021-06-16 06:00:00,118,118
2021-06-16 07:00:00,1107,1098
2021-06-16 08:00:00,1222,1210
2021-06-16 09:00:00,1217,1199
2021-06-16 10:00:00,1066,1058
2021-06-16 11:00:00,996,984
2021-06-16 12:00:00,1114,1103
2021-06-16 13:00:00,409,406
