_id,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
648,2021-01-31T00:00:00,18,54,51
649,2021-01-31T00:00:00,19,27,27
650,2021-01-31T00:00:00,20,20,20
651,2021-01-31T00:00:00,21,21,20
652,2021-01-31T00:00:00,22,20,20
653,2021-01-31T00:00:00,23,19,19
654,2021-02-01T00:00:00,0,8,8
655,2021-02-01T00:00:00,1,1,1
656,2021-02-01T00:00:00,3,1,1
657,2021-02-01T00:00:00,4,1,1
658,2021-02-01T00:00:00,5,2,2
659,2021-02-01T00:00:00,6,123,123
660,2021-02-01T00:00:00,7,1345,1333
661,2021-02-01T00:00:00,8,1504,1495
662,2021-02-01T00:00:00,9,1398,1388
663,2021-02-01T00:00:00,10,1263,1251
664,2021-02-01T00:00:00,11,1442,1427
665,2021-02-01T00:00:00,12,1936,1918
666,2021-02-01T00:00:00,13,1804,1786
667,2021-02-01T00:00:00,14,1631,1619
668,2021-02-01T00:00:00,15,1570,1558
669,2021-02-01T00:00:00,16,1482,1459
670,2021-02-01T00:00:00,17,1464,1442
671,2021-02-01T00:00:00,18,1877,1853
672,2021-02-01T00:00:00,19,1747,1726
673,2021-02-01T00:00:00,20,644,630
674,2021-02-01T00:00:00,21,45,45
675,2021-02-01T00:00:00,22,33,33
676,2021-02-01T00:00:00,23,22,22
677,2021-02-02T00:00:00,0,4,4
678,2021-02-02T00:00:00,4,2,2
679,2021-02-02T00:00:00,5,4,4
680,2021-02-02T00:00:00,6,95,95
681,2021-02-02T00:00:00,7,811,801
682,2021-02-02T00:00:00,8,1141,1133
683,2021-02-02T00:00:00,9,974,960
684,2021-02-02T00:00:00,10,977,964
685,2021-02-02T00:00:00,11,1198,1183
686,2021-02-02T00:00:00,12,1573,1554
687,2021-02-02T00:00:00,13,1428,1415
688,2021-02-02T00:00:00,14,1360,1344
689,2021-02-02T00:00:00,15,1393,1368
690,2021-02-02T00:00:00,16,1233,1223
691,2021-02-02T00:00:00,17,1272,1263
692,2021-02-02T00:00:00,18,1494,1474
693,2021-02-02T00:00:00,19,1375,1357
694,2021-02-02T00:00:00,20,506,504
695,2021-02-02T00:00:00,21,53,49
696,2021-02-02T00:00:00,22,20,19
697,2021-02-02T00:00:00,23,29,29
698,2021-02-03T00:00:00,0,7,7
699,2021-02-03T00:00:00,1,1,1
700,2021-02-03T00:00:00,2,1,1
701,2021-02-03T00:00:00,3,3,3
702,2021-02-03T00:00:00,5,1,1
703,2021-02-03T00:00:00,6,74,73
704,2021-02-03T00:00:00,7,813,799
705,2021-02-03T00:00:00,8,1059,1045
706,2021-02-03T00:00:00,9,997,988
707,2021-02-03T00:00:00,10,1001,993
708,2021-02-03T00:00:00,11,1130,1117
709,2021-02-03T00:00:00,12,1510,1498
710,2021-02-03T00:00:00,13,1380,1364
711,2021-02-03T00:00:00,14,1399,1388
712,2021-02-03T00:00:00,15,1207,1201
713,2021-02-03T00:00:00,16,1208,1192
714,2021-02-03T00:00:00,17,1140,1126
715,2021-02-03T00:00:00,18,1495,1481
716,2021-02-03T00:00:00,19,1357,1342
717,2021-02-03T00:00:00,20,494,488
718,2021-02-03T00:00:00,21,73,71
719,2021-02-03T00:00:00,22,33,30
720,2021-02-03T00:00:00,23,22,22
721,2021-02-04T00:00:00,0,6,6
722,2021-02-04T00:00:00,1,6,6
723,2021-02-04T00:00:00,3,3,3
724,2021-02-04T00:00:00,6,57,57
725,2021-02-04T00:00:00,7,709,705
726,2021-02-04T00:00:00,8,1016,1007
727,2021-02-04T00:00:00,9,900,888
728,2021-02-04T00:00:00,10,970,962
729,2021-02-04T00:00:00,11,1175,1162
730,2021-02-04T00:00:00,12,1466,1455
731,2021-02-04T00:00:00,13,1399,1386
732,2021-02-04T00:00:00,14,1332,1320
733,2021-02-04T00:00:00,15,1198,1190
734,2021-02-04T00:00:00,16,1181,1167
735,2021-02-04T00:00:00,17,1253,1243
736,2021-02-04T00:00:00,18,1481,1464
737,2021-02-04T00:00:00,19,1418,1404
738,2021-02-04T00:00:00,20,551,537
739,2021-02-04T00:00:00,21,57,56
740,2021-02-04T00:00:00,22,25,25
741,2021-02-04T00:00:00,23,16,16
742,2021-02-05T00:00:00,0,5,4
743,2021-02-05T00:00:00,5,1,1
744,2021-02-05T00:00:00,6,71,71
745,2021-02-05T00:00:00,7,756,751
746,2021-02-05T00:00:00,8,1031,1024
747,2021-02-05T00:00:00,9,1028,1017
748,2021-02-05T00:00:00,10,977,966
749,2021-02-05T00:00:00,11,1251,1236
750,2021-02-05T00:00:00,12,1399,1381
751,2021-02-05T00:00:00,13,1026,1013
752,2021-02-05T00:00:00,14,1615,1599
753,2021-02-05T00:00:00,15,1386,1368
754,2021-02-05T00:00:00,16,1385,1372
755,2021-02-05T00:00:00,17,1391,1371
756,2021-02-05T00:00:00,18,1673,1657
757,2021-02-05T00:00:00,19,1674,1662
758,2021-02-05T00:00:00,20,665,656
759,2021-02-05T00:00:00,21,67,66
760,2021-02-05T00:00:00,22,19,18
761,2021-02-05T00:00:00,23,9,8
762,2021-02-06T00:00:00,0,1,1
763,2021-02-06T00:00:00,3,1,1
764,2021-02-06T00:00:00,5,2,2
765,2021-02-06T00:00:00,6,10,10
766,2021-02-06T00:00:00,7,40,39
767,2021-02-06T00:00:00,8,35,34
768,2021-02-06T00:00:00,9,59,58
769,2021-02-06T00:00:00,10,100,98
770,2021-02-06T00:00:00,11,119,119
771,2021-02-06T00:00:00,12,161,159
772,2021-02-06T00:00:00,13,259,258
773,2021-02-06T00:00:00,14,306,300
774,2021-02-06T00:00:00,15,254,252
775,2021-02-06T00:00:00,16,313,310
776,2021-02-06T00:00:00,17,142,138
777,2021-02-06T00:00:00,18,64,61
778,2021-02-06T00:00:00,19,25,25
779,2021-02-06T00:00:00,20,10,10
780,2021-02-06T00:00:00,21,15,15
781,2021-02-06T00:00:00,22,13,12
782,2021-02-06T00:00:00,23,13,11
783,2021-02-07T00:00:00,1,1,1
784,2021-02-07T00:00:00,2,1,1
785,2021-02-07T00:00:00,3,1,1
786,2021-02-07T00:00:00,6,1,1
787,2021-02-07T00:00:00,7,19,15
788,2021-02-07T00:00:00,8,24,21
789,2021-02-07T00:00:00,9,36,36
790,2021-02-07T00:00:00,10,115,112
791,2021-02-07T00:00:00,11,154,151
792,2021-02-07T00:00:00,12,249,246
793,2021-02-07T00:00:00,13,300,296
794,2021-02-07T00:00:00,14,388,382
795,2021-02-07T00:00:00,15,363,357
796,2021-02-07T00:00:00,16,390,388
797,2021-02-07T00:00:00,17,116,114
798,2021-02-07T00:00:00,18,52,51
799,2021-02-07T00:00:00,19,35,32
800,2021-02-07T00:00:00,20,27,25
801,2021-02-07T00:00:00,21,20,20
802,2021-02-07T00:00:00,22,21,20
803,2021-02-07T00:00:00,23,25,24
804,2021-02-08T00:00:00,0,8,8
805,2021-02-08T00:00:00,1,1,1
806,2021-02-08T00:00:00,3,4,4
807,2021-02-08T00:00:00,4,2,2
808,2021-02-08T00:00:00,5,2,2
809,2021-02-08T00:00:00,6,143,143
810,2021-02-08T00:00:00,7,1491,1472
811,2021-02-08T00:00:00,8,1591,1582
812,2021-02-08T00:00:00,9,1443,1431
813,2021-02-08T00:00:00,10,1460,1446
814,2021-02-08T00:00:00,11,1536,1521
815,2021-02-08T00:00:00,12,1830,1810
816,2021-02-08T00:00:00,13,1833,1808
817,2021-02-08T00:00:00,14,1676,1655
818,2021-02-08T00:00:00,15,1519,1497
819,2021-02-08T00:00:00,16,1478,1455
820,2021-02-08T00:00:00,17,1397,1379
821,2021-02-08T00:00:00,18,1868,1842
822,2021-02-08T00:00:00,19,1811,1788
823,2021-02-08T00:00:00,20,623,616
824,2021-02-08T00:00:00,21,77,75
825,2021-02-08T00:00:00,22,30,28
826,2021-02-08T00:00:00,23,36,35
827,2021-02-09T00:00:00,0,3,3
828,2021-02-09T00:00:00,3,1,1
829,2021-02-09T00:00:00,4,2,1
830,2021-02-09T00:00:00,5,2,2
831,2021-02-09T00:00:00,6,92,91
832,2021-02-09T00:00:00,7,801,790
833,2021-02-09T00:00:00,8,1143,1131
834,2021-02-09T00:00:00,9,1056,1048
835,2021-02-09T00:00:00,10,1186,1171
836,2021-02-09T00:00:00,11,1294,1278
837,2021-02-09T00:00:00,12,1595,1570
838,2021-02-09T00:00:00,13,1611,1595
839,2021-02-09T00:00:00,14,1342,1334
840,2021-02-09T00:00:00,15,1252,1237
841,2021-02-09T00:00:00,16,1379,1369
842,2021-02-09T00:00:00,17,1307,1295
843,2021-02-09T00:00:00,18,1640,1620
844,2021-02-09T00:00:00,19,1496,1473
845,2021-02-09T00:00:00,20,598,587
846,2021-02-09T00:00:00,21,60,58
847,2021-02-09T00:00:00,22,25,24
848,2021-02-09T00:00:00,23,23,23
849,2021-02-10T00:00:00,0,1,1
850,2021-02-10T00:00:00,5,3,3
851,2021-02-10T00:00:00,6,55,55
852,2021-02-10T00:00:00,7,824,817
853,2021-02-10T00:00:00,8,1070,1062
854,2021-02-10T00:00:00,9,1014,1006
855,2021-02-10T00:00:00,10,1074,1058
856,2021-02-10T00:00:00,11,1199,1189
857,2021-02-10T00:00:00,12,1598,1583
858,2021-02-10T00:00:00,13,1440,1426
859,2021-02-10T00:00:00,14,1433,1415
860,2021-02-10T00:00:00,15,1278,1260
861,2021-02-10T00:00:00,16,1190,1180
862,2021-02-10T00:00:00,17,1213,1204
863,2021-02-10T00:00:00,18,1461,1441
864,2021-02-10T00:00:00,19,1437,1421
865,2021-02-10T00:00:00,20,547,541
866,2021-02-10T00:00:00,21,57,57
867,2021-02-10T00:00:00,22,29,27
868,2021-02-10T00:00:00,23,19,19
869,2021-02-11T00:00:00,0,2,2
870,2021-02-11T00:00:00,5,6,5
871,2021-02-11T00:00:00,6,82,82
872,2021-02-11T00:00:00,7,752,749
873,2021-02-11T00:00:00,8,1065,1059
874,2021-02-11T00:00:00,9,997,987
875,2021-02-11T00:00:00,10,1195,1184
876,2021-02-11T00:00:00,11,1198,1182
877,2021-02-11T00:00:00,12,1622,1602
878,2021-02-11T00:00:00,13,1526,1500
879,2021-02-11T00:00:00,14,1310,1300
880,2021-02-11T00:00:00,15,1269,1255
881,2021-02-11T00:00:00,16,1254,1236
882,2021-02-11T00:00:00,17,1182,1168
883,2021-02-11T00:00:00,18,1451,1439
884,2021-02-11T00:00:00,19,1429,1404
885,2021-02-11T00:00:00,20,519,515
886,2021-02-11T00:00:00,21,61,55
887,2021-02-11T00:00:00,22,31,31
888,2021-02-11T00:00:00,23,17,17
889,2021-02-12T00:00:00,0,2,2
890,2021-02-12T00:00:00,3,1,1
891,2021-02-12T00:00:00,4,1,1
892,2021-02-12T00:00:00,5,3,3
893,2021-02-12T00:00:00,6,70,70
894,2021-02-12T00:00:00,7,793,784
895,2021-02-12T00:00:00,8,1015,1001
896,2021-02-12T00:00:00,9,1016,1010
897,2021-02-12T00:00:00,10,1011,1007
898,2021-02-12T00:00:00,11,1219,1204
899,2021-02-12T00:00:00,12,1395,1375
900,2021-02-12T00:00:00,13,1090,1077
901,2021-02-12T00:00:00,14,1621,1607
902,2021-02-12T00:00:00,15,1453,1437
903,2021-02-12T00:00:00,16,1394,1385
904,2021-02-12T00:00:00,17,1349,1331
905,2021-02-12T00:00:00,18,1587,1573
906,2021-02-12T00:00:00,19,1589,1569
907,2021-02-12T00:00:00,20,653,649
908,2021-02-12T00:00:00,21,66,66
909,2021-02-12T00:00:00,22,19,19
910,2021-02-12T00:00:00,23,11,11
911,2021-02-13T00:00:00,0,2,1
912,2021-02-13T00:00:00,3,2,2
913,2021-02-13T00:00:00,5,1,1
914,2021-02-13T00:00:00,6,8,8
915,2021-02-13T00:00:00,7,67,67
916,2021-02-13T00:00:00,8,57,57
917,2021-02-13T00:00:00,9,56,54
918,2021-02-13T00:00:00,10,118,115
919,2021-02-13T00:00:00,11,111,110
920,2021-02-13T00:00:00,12,179,177
921,2021-02-13T00:00:00,13,320,318
922,2021-02-13T00:00:00,14,351,347
923,2021-02-13T00:00:00,15,302,299
924,2021-02-13T00:00:00,16,303,301
925,2021-02-13T00:00:00,17,135,132
926,2021-02-13T00:00:00,18,72,70
927,2021-02-13T00:00:00,19,27,24
928,2021-02-13T00:00:00,20,9,9
929,2021-02-13T00:00:00,21,12,12
930,2021-02-13T00:00:00,22,10,9
931,2021-02-13T00:00:00,23,7,7
932,2021-02-14T00:00:00,0,1,1
933,2021-02-14T00:00:00,3,1,1
934,2021-02-14T00:00:00,4,2,2
935,2021-02-14T00:00:00,6,5,5
936,2021-02-14T00:00:00,7,18,18
937,2021-02-14T00:00:00,8,28,26
938,2021-02-14T00:00:00,9,35,35
939,2021-02-14T00:00:00,10,90,90
940,2021-02-14T00:00:00,11,185,183
941,2021-02-14T00:00:00,12,203,202
942,2021-02-14T00:00:00,13,306,298
943,2021-02-14T00:00:00,14,361,353
944,2021-02-14T00:00:00,15,347,340
945,2021-02-14T00:00:00,16,356,347
946,2021-02-14T00:00:00,17,126,123
947,2021-02-14T00:00:00,18,53,52
948,2021-02-14T00:00:00,19,42,42
949,2021-02-14T00:00:00,20,32,30
950,2021-02-14T00:00:00,21,19,19
951,2021-02-14T00:00:00,22,33,33
952,2021-02-14T00:00:00,23,30,30
953,2021-02-15T00:00:00,0,7,7
954,2021-02-15T00:00:00,3,2,2
955,2021-02-15T00:00:00,4,1,1
956,2021-02-15T00:00:00,5,4,4
957,2021-02-15T00:00:00,6,142,139
958,2021-02-15T00:00:00,7,1417,1414
959,2021-02-15T00:00:00,8,1608,1584
960,2021-02-15T00:00:00,9,1445,1425
961,2021-02-15T00:00:00,10,1316,1303
962,2021-02-15T00:00:00,11,1555,1537
963,2021-02-15T00:00:00,12,1815,1793
964,2021-02-15T00:00:00,13,1782,1760
965,2021-02-15T00:00:00,14,1751,1729
966,2021-02-15T00:00:00,15,1523,1505
967,2021-02-15T00:00:00,16,1366,1347
968,2021-02-15T00:00:00,17,1358,1347
969,2021-02-15T00:00:00,18,1721,1707
970,2021-02-15T00:00:00,19,1622,1599
971,2021-02-15T00:00:00,20,540,537
972,2021-02-15T00:00:00,21,58,56
973,2021-02-15T00:00:00,22,33,33
974,2021-02-15T00:00:00,23,19,19
975,2021-02-16T00:00:00,0,3,3
976,2021-02-16T00:00:00,1,1,1
977,2021-02-16T00:00:00,3,2,2
978,2021-02-16T00:00:00,4,1,1
979,2021-02-16T00:00:00,5,2,2
980,2021-02-16T00:00:00,6,60,60
981,2021-02-16T00:00:00,7,855,849
982,2021-02-16T00:00:00,8,1168,1155
983,2021-02-16T00:00:00,9,971,969
984,2021-02-16T00:00:00,10,927,915
985,2021-02-16T00:00:00,11,1036,1019
986,2021-02-16T00:00:00,12,1259,1240
987,2021-02-16T00:00:00,13,1339,1328
988,2021-02-16T00:00:00,14,1205,1197
989,2021-02-16T00:00:00,15,1152,1140
990,2021-02-16T00:00:00,16,1077,1061
991,2021-02-16T00:00:00,17,1109,1091
992,2021-02-16T00:00:00,18,1408,1392
993,2021-02-16T00:00:00,19,1379,1358
994,2021-02-16T00:00:00,20,410,406
995,2021-02-16T00:00:00,21,44,44
996,2021-02-16T00:00:00,22,18,18
997,2021-02-16T00:00:00,23,27,27
998,2021-02-17T00:00:00,0,3,3
999,2021-02-17T00:00:00,4,2,2
1000,2021-02-17T00:00:00,5,1,1
1001,2021-02-17T00:00:00,6,67,66
1002,2021-02-17T00:00:00,7,738,734
1003,2021-02-17T00:00:00,8,1026,1018
1004,2021-02-17T00:00:00,9,916,904
1005,2021-02-17T00:00:00,10,703,695
1006,2021-02-17T00:00:00,11,813,806
1007,2021-02-17T00:00:00,12,948,942
1008,2021-02-17T00:00:00,13,1081,1066
1009,2021-02-17T00:00:00,14,1055,1042
1010,2021-02-17T00:00:00,15,981,972
1011,2021-02-17T00:00:00,16,973,960
1012,2021-02-17T00:00:00,17,1063,1047
1013,2021-02-17T00:00:00,18,1452,1432
1014,2021-02-17T00:00:00,19,1391,1379
1015,2021-02-17T00:00:00,20,466,462
1016,2021-02-17T00:00:00,21,62,61
1017,2021-02-17T00:00:00,22,27,27
1018,2021-02-17T00:00:00,23,26,26
1019,2021-02-18T00:00:00,0,4,4
1020,2021-02-18T00:00:00,5,2,2
1021,2021-02-18T00:00:00,6,80,80
1022,2021-02-18T00:00:00,7,719,713
1023,2021-02-18T00:00:00,8,932,926
1024,2021-02-18T00:00:00,9,851,843
1025,2021-02-18T00:00:00,10,795,790
1026,2021-02-18T00:00:00,11,972,966
1027,2021-02-18T00:00:00,12,1224,1211
1028,2021-02-18T00:00:00,13,1242,1226
1029,2021-02-18T00:00:00,14,1294,1286
1030,2021-02-18T00:00:00,15,1270,1253
1031,2021-02-18T00:00:00,16,1139,1122
1032,2021-02-18T00:00:00,17,1188,1177
1033,2021-02-18T00:00:00,18,1411,1399
1034,2021-02-18T00:00:00,19,1329,1315
1035,2021-02-18T00:00:00,20,431,422
1036,2021-02-18T00:00:00,21,49,48
1037,2021-02-18T00:00:00,22,24,23
1038,2021-02-18T00:00:00,23,17,17
1039,2021-02-19T00:00:00,0,3,3
1040,2021-02-19T00:00:00,3,3,3
1041,2021-02-19T00:00:00,4,1,1
1042,2021-02-19T00:00:00,5,6,6
1043,2021-02-19T00:00:00,6,72,72
1044,2021-02-19T00:00:00,7,770,758
1045,2021-02-19T00:00:00,8,967,958
1046,2021-02-19T00:00:00,9,840,836
1047,2021-02-19T00:00:00,10,909,905
1048,2021-02-19T00:00:00,11,1051,1042
1049,2021-02-19T00:00:00,12,1263,1251
1050,2021-02-19T00:00:00,13,1054,1045
1051,2021-02-19T00:00:00,14,1614,1596
1052,2021-02-19T00:00:00,15,1426,1414
1053,2021-02-19T00:00:00,16,1383,1368
1054,2021-02-19T00:00:00,17,1231,1219
1055,2021-02-19T00:00:00,18,1464,1443
1056,2021-02-19T00:00:00,19,1568,1542
1057,2021-02-19T00:00:00,20,524,516
1058,2021-02-19T00:00:00,21,58,57
1059,2021-02-19T00:00:00,22,16,16
1060,2021-02-19T00:00:00,23,21,21
1061,2021-02-20T00:00:00,3,2,2
1062,2021-02-20T00:00:00,6,5,5
1063,2021-02-20T00:00:00,7,51,50
1064,2021-02-20T00:00:00,8,68,68
1065,2021-02-20T00:00:00,9,84,82
1066,2021-02-20T00:00:00,10,141,139
1067,2021-02-20T00:00:00,11,157,155
1068,2021-02-20T00:00:00,12,237,234
1069,2021-02-20T00:00:00,13,357,355
1070,2021-02-20T00:00:00,14,411,409
1071,2021-02-20T00:00:00,15,306,302
1072,2021-02-20T00:00:00,16,338,333
1073,2021-02-20T00:00:00,17,184,183
1074,2021-02-20T00:00:00,18,78,76
1075,2021-02-20T00:00:00,19,27,27
1076,2021-02-20T00:00:00,20,6,6
1077,2021-02-20T00:00:00,21,16,16
1078,2021-02-20T00:00:00,22,10,10
1079,2021-02-20T00:00:00,23,12,12
1080,2021-02-21T00:00:00,0,1,1
1081,2021-02-21T00:00:00,3,1,1
1082,2021-02-21T00:00:00,6,4,4
1083,2021-02-21T00:00:00,7,25,24
1084,2021-02-21T00:00:00,8,45,45
1085,2021-02-21T00:00:00,9,40,40
1086,2021-02-21T00:00:00,10,104,104
1087,2021-02-21T00:00:00,11,179,179
1088,2021-02-21T00:00:00,12,291,290
1089,2021-02-21T00:00:00,13,410,403
1090,2021-02-21T00:00:00,14,400,396
1091,2021-02-21T00:00:00,15,424,423
1092,2021-02-21T00:00:00,16,371,368
1093,2021-02-21T00:00:00,17,150,146
1094,2021-02-21T00:00:00,18,53,51
1095,2021-02-21T00:00:00,19,31,31
1096,2021-02-21T00:00:00,20,11,10
1097,2021-02-21T00:00:00,21,13,12
1098,2021-02-21T00:00:00,22,18,15
1099,2021-02-21T00:00:00,23,31,21
1100,2021-02-22T00:00:00,0,4,4
1101,2021-02-22T00:00:00,6,122,119
1102,2021-02-22T00:00:00,7,1375,1357
1103,2021-02-22T00:00:00,8,1489,1471
1104,2021-02-22T00:00:00,9,1336,1316
1105,2021-02-22T00:00:00,10,1321,1304
1106,2021-02-22T00:00:00,11,1575,1535
1107,2021-02-22T00:00:00,12,1872,1845
1108,2021-02-22T00:00:00,13,1833,1798
1109,2021-02-22T00:00:00,14,1855,1821
1110,2021-02-22T00:00:00,15,1616,1589
1111,2021-02-22T00:00:00,16,1562,1523
1112,2021-02-22T00:00:00,17,1418,1398
1113,2021-02-22T00:00:00,18,1838,1792
1114,2021-02-22T00:00:00,19,1791,1762
1115,2021-02-22T00:00:00,20,648,622
1116,2021-02-22T00:00:00,21,82,78
1117,2021-02-22T00:00:00,22,56,41
1118,2021-02-22T00:00:00,23,24,20
1119,2021-02-23T00:00:00,0,4,4
1120,2021-02-23T00:00:00,3,7,2
1121,2021-02-23T00:00:00,5,1,1
1122,2021-02-23T00:00:00,6,88,79
1123,2021-02-23T00:00:00,7,857,835
1124,2021-02-23T00:00:00,8,1121,1107
1125,2021-02-23T00:00:00,9,1074,1045
1126,2021-02-23T00:00:00,10,1161,1140
1127,2021-02-23T00:00:00,11,1262,1241
1128,2021-02-23T00:00:00,12,1522,1496
1129,2021-02-23T00:00:00,13,1620,1584
1130,2021-02-23T00:00:00,14,1561,1535
1131,2021-02-23T00:00:00,15,1383,1363
1132,2021-02-23T00:00:00,16,1403,1382
1133,2021-02-23T00:00:00,17,1314,1287
1134,2021-02-23T00:00:00,18,1579,1552
1135,2021-02-23T00:00:00,19,1461,1442
1136,2021-02-23T00:00:00,20,598,586
1137,2021-02-23T00:00:00,21,74,61
1138,2021-02-23T00:00:00,22,31,24
1139,2021-02-23T00:00:00,23,33,23
1140,2021-02-24T00:00:00,0,4,4
1141,2021-02-24T00:00:00,3,7,5
1142,2021-02-24T00:00:00,4,1,1
1143,2021-02-24T00:00:00,5,2,1
1144,2021-02-24T00:00:00,6,70,65
1145,2021-02-24T00:00:00,7,914,892
1146,2021-02-24T00:00:00,8,1129,1101
1147,2021-02-24T00:00:00,9,1052,1037
1148,2021-02-24T00:00:00,10,1052,1039
1149,2021-02-24T00:00:00,11,1179,1169
1150,2021-02-24T00:00:00,12,1452,1436
1151,2021-02-24T00:00:00,13,1594,1572
1152,2021-02-24T00:00:00,14,1444,1430
1153,2021-02-24T00:00:00,15,1344,1325
1154,2021-02-24T00:00:00,16,1335,1320
1155,2021-02-24T00:00:00,17,1268,1250
1156,2021-02-24T00:00:00,18,1470,1457
1157,2021-02-24T00:00:00,19,1464,1444
1158,2021-02-24T00:00:00,20,557,553
1159,2021-02-24T00:00:00,21,64,64
1160,2021-02-24T00:00:00,22,39,38
1161,2021-02-24T00:00:00,23,20,20
1162,2021-02-25T00:00:00,0,1,1
1163,2021-02-25T00:00:00,5,2,2
1164,2021-02-25T00:00:00,6,70,70
1165,2021-02-25T00:00:00,7,786,784
1166,2021-02-25T00:00:00,8,1058,1049
1167,2021-02-25T00:00:00,9,939,931
1168,2021-02-25T00:00:00,10,1049,1039
1169,2021-02-25T00:00:00,11,1180,1161
1170,2021-02-25T00:00:00,12,1464,1453
1171,2021-02-25T00:00:00,13,1447,1431
1172,2021-02-25T00:00:00,14,1444,1433
1173,2021-02-25T00:00:00,15,1302,1285
1174,2021-02-25T00:00:00,16,1265,1255
1175,2021-02-25T00:00:00,17,1146,1137
1176,2021-02-25T00:00:00,18,1391,1382
1177,2021-02-25T00:00:00,19,1508,1491
1178,2021-02-25T00:00:00,20,497,495
1179,2021-02-25T00:00:00,21,65,61
1180,2021-02-25T00:00:00,22,27,27
1181,2021-02-25T00:00:00,23,19,19
1182,2021-02-26T00:00:00,0,4,4
1183,2021-02-26T00:00:00,1,1,1
1184,2021-02-26T00:00:00,3,2,2
1185,2021-02-26T00:00:00,5,1,1
1186,2021-02-26T00:00:00,6,93,92
1187,2021-02-26T00:00:00,7,807,800
1188,2021-02-26T00:00:00,8,1044,1034
1189,2021-02-26T00:00:00,9,1045,1032
1190,2021-02-26T00:00:00,10,1064,1057
1191,2021-02-26T00:00:00,11,1278,1262
1192,2021-02-26T00:00:00,12,1390,1376
1193,2021-02-26T00:00:00,13,1336,1318
1194,2021-02-26T00:00:00,14,1802,1779
1195,2021-02-26T00:00:00,15,1630,1609
1196,2021-02-26T00:00:00,16,1620,1599
1197,2021-02-26T00:00:00,17,1515,1497
1198,2021-02-26T00:00:00,18,1601,1585
1199,2021-02-26T00:00:00,19,1656,1636
1200,2021-02-26T00:00:00,20,645,641
1201,2021-02-26T00:00:00,21,63,63
1202,2021-02-26T00:00:00,22,26,25
1203,2021-02-26T00:00:00,23,22,22
1204,2021-02-27T00:00:00,5,1,1
1205,2021-02-27T00:00:00,6,20,19
1206,2021-02-27T00:00:00,7,55,54
1207,2021-02-27T00:00:00,8,96,95
1208,2021-02-27T00:00:00,9,84,84
1209,2021-02-27T00:00:00,10,151,150
1210,2021-02-27T00:00:00,11,158,156
1211,2021-02-27T00:00:00,12,272,268
1212,2021-02-27T00:00:00,13,494,492
1213,2021-02-27T00:00:00,14,400,398
1214,2021-02-27T00:00:00,15,369,364
1215,2021-02-27T00:00:00,16,419,416
1216,2021-02-27T00:00:00,17,214,212
1217,2021-02-27T00:00:00,18,73,67
1218,2021-02-27T00:00:00,19,49,47
1219,2021-02-27T00:00:00,20,14,14
1220,2021-02-27T00:00:00,21,19,19
1221,2021-02-27T00:00:00,22,21,21
1222,2021-02-27T00:00:00,23,13,13
1223,2021-02-28T00:00:00,0,7,7
1224,2021-02-28T00:00:00,5,2,2
1225,2021-02-28T00:00:00,6,7,7
1226,2021-02-28T00:00:00,7,29,28
1227,2021-02-28T00:00:00,8,72,69
1228,2021-02-28T00:00:00,9,48,46
1229,2021-02-28T00:00:00,10,115,114
1230,2021-02-28T00:00:00,11,178,174
1231,2021-02-28T00:00:00,12,320,318
1232,2021-02-28T00:00:00,13,386,381
1233,2021-02-28T00:00:00,14,438,431
1234,2021-02-28T00:00:00,15,455,448
1235,2021-02-28T00:00:00,16,420,416
1236,2021-02-28T00:00:00,17,118,117
1237,2021-02-28T00:00:00,18,60,57
1238,2021-02-28T00:00:00,19,44,44
1239,2021-02-28T00:00:00,20,33,32
1240,2021-02-28T00:00:00,21,34,34
1241,2021-02-28T00:00:00,22,25,24
1242,2021-02-28T00:00:00,23,32,32
1243,2021-03-01T00:00:00,0,16,16
1244,2021-03-01T00:00:00,3,3,3
1245,2021-03-01T00:00:00,4,1,1
1246,2021-03-01T00:00:00,5,6,6
1247,2021-03-01T00:00:00,6,120,119
1248,2021-03-01T00:00:00,7,1548,1537
1249,2021-03-01T00:00:00,8,1501,1494
1250,2021-03-01T00:00:00,9,1396,1379
1251,2021-03-01T00:00:00,10,1362,1346
1252,2021-03-01T00:00:00,11,1492,1482
1253,2021-03-01T00:00:00,12,1824,1811
1254,2021-03-01T00:00:00,13,1874,1845
1255,2021-03-01T00:00:00,14,1786,1764
1256,2021-03-01T00:00:00,15,1686,1670
1257,2021-03-01T00:00:00,16,1532,1518
1258,2021-03-01T00:00:00,17,1508,1495
1259,2021-03-01T00:00:00,18,1781,1761
1260,2021-03-01T00:00:00,19,1888,1870
1261,2021-03-01T00:00:00,20,733,727
1262,2021-03-01T00:00:00,21,81,79
1263,2021-03-01T00:00:00,22,36,36
1264,2021-03-01T00:00:00,23,35,35
1265,2021-03-02T00:00:00,0,8,8
1266,2021-03-02T00:00:00,3,1,1
1267,2021-03-02T00:00:00,4,1,1
1268,2021-03-02T00:00:00,6,81,81
1269,2021-03-02T00:00:00,7,1086,1084
1270,2021-03-02T00:00:00,8,1423,1411
1271,2021-03-02T00:00:00,9,1100,1089
1272,2021-03-02T00:00:00,10,1158,1149
1273,2021-03-02T00:00:00,11,1276,1264
1274,2021-03-02T00:00:00,12,1557,1547
1275,2021-03-02T00:00:00,13,1575,1552
