,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
2057,2021-04-08,18:00:00,1531,1517
2058,2021-04-08,19:00:00,1621,1596
2059,2021-04-08,20:00:00,993,980
2060,2021-04-08,21:00:00,107,103
2061,2021-04-08,22:00:00,42,41
2062,2021-04-08,23:00:00,30,30
2063,2021-04-09,03:00:00,2,1
2064,2021-04-09,04:00:00,1,1
2065,2021-04-09,05:00:00,5,5
2066,2021-04-09,06:00:00,106,106
2067,2021-04-09,07:00:00,1062,1051
2068,2021-04-09,08:00:00,1369,1349
2069,2021-04-09,09:00:00,1169,1152
2070,2021-04-09,10:00:00,1146,1137
2071,2021-04-09,11:00:00,1135,1118
2072,2021-04-09,12:00:00,1486,1471
2073,2021-04-09,13:00:00,1446,1433
2074,2021-04-09,14:00:00,1715,1689
2075,2021-04-09,15:00:00,1556,1540
2076,2021-04-09,16:00:00,1503,1482
2077,2021-04-09,17:00:00,1437,1416
2078,2021-04-09,18:00:00,1596,1580
2079,2021-04-09,19:00:00,1625,1610
2080,2021-04-09,20:00:00,829,813
2081,2021-04-09,21:00:00,65,65
2082,2021-04-09,22:00:00,29,29
2083,2021-04-09,23:00:00,14,14
2084,2021-04-10,00:00:00,1,1
2085,2021-04-10,03:00:00,1,1
2086,2021-04-10,04:00:00,1,1
2087,2021-04-10,05:00:00,1,1
2088,2021-04-10,06:00:00,22,22
2089,2021-04-10,07:00:00,70,70
2090,2021-04-10,08:00:00,114,111
2091,2021-04-10,09:00:00,146,142
2092,2021-04-10,10:00:00,173,172
2093,2021-04-10,11:00:00,169,168
2094,2021-04-10,12:00:00,295,292
2095,2021-04-10,13:00:00,433,428
2096,2021-04-10,14:00:00,400,394
2097,2021-04-10,15:00:00,379,367
2098,2021-04-10,16:00:00,384,381
2099,2021-04-10,17:00:00,242,241
2100,2021-04-10,18:00:00,76,75
2101,2021-04-10,19:00:00,56,53
2102,2021-04-10,20:00:00,20,20
2103,2021-04-10,21:00:00,15,15
2104,2021-04-10,22:00:00,25,24
2105,2021-04-10,23:00:00,10,10
2106,2021-04-11,00:00:00,1,1
2107,2021-04-11,05:00:00,1,1
2108,2021-04-11,06:00:00,6,6
2109,2021-04-11,07:00:00,34,33
2110,2021-04-11,08:00:00,78,75
2111,2021-04-11,09:00:00,82,79
2112,2021-04-11,10:00:00,142,139
2113,2021-04-11,11:00:00,196,193
2114,2021-04-11,12:00:00,320,320
2115,2021-04-11,13:00:00,408,403
2116,2021-04-11,14:00:00,423,420
2117,2021-04-11,15:00:00,395,388
2118,2021-04-11,16:00:00,369,362
2119,2021-04-11,17:00:00,170,165
2120,2021-04-11,18:00:00,48,48
2121,2021-04-11,19:00:00,27,27
2122,2021-04-11,20:00:00,23,23
2123,2021-04-11,21:00:00,20,20
2124,2021-04-11,22:00:00,33,33
2125,2021-04-11,23:00:00,33,33
2126,2021-04-12,00:00:00,1,1
2127,2021-04-12,03:00:00,1,1
2128,2021-04-12,05:00:00,2,2
2129,2021-04-12,06:00:00,155,155
2130,2021-04-12,07:00:00,1840,1816
2131,2021-04-12,08:00:00,2006,1984
2132,2021-04-12,09:00:00,1524,1514
2133,2021-04-12,10:00:00,1512,1503
2134,2021-04-12,11:00:00,1758,1747
2135,2021-04-12,12:00:00,2121,2106
2136,2021-04-12,13:00:00,2099,2081
2137,2021-04-12,14:00:00,1697,1682
2138,2021-04-12,15:00:00,1827,1808
2139,2021-04-12,16:00:00,1615,1604
2140,2021-04-12,17:00:00,1729,1714
2141,2021-04-12,18:00:00,1870,1852
2142,2021-04-12,19:00:00,1944,1923
2143,2021-04-12,20:00:00,996,988
2144,2021-04-12,21:00:00,117,114
2145,2021-04-12,22:00:00,36,36
2146,2021-04-12,23:00:00,20,19
2147,2021-04-13,00:00:00,1,1
2148,2021-04-13,03:00:00,2,2
2149,2021-04-13,04:00:00,15,14
2150,2021-04-13,05:00:00,6,6
2151,2021-04-13,06:00:00,64,63
2152,2021-04-13,07:00:00,841,833
2153,2021-04-13,08:00:00,1022,1015
2154,2021-04-13,09:00:00,890,885
2155,2021-04-13,10:00:00,895,887
2156,2021-04-13,11:00:00,952,937
2157,2021-04-13,12:00:00,1160,1151
2158,2021-04-13,13:00:00,1155,1143
2159,2021-04-13,14:00:00,1323,1310
2160,2021-04-13,15:00:00,1260,1247
2161,2021-04-13,16:00:00,1133,1116
2162,2021-04-13,17:00:00,1296,1285
2163,2021-04-13,18:00:00,1538,1521
2164,2021-04-13,19:00:00,425,416
2165,2021-04-13,20:00:00,227,219
2166,2021-04-13,21:00:00,32,31
2167,2021-04-13,22:00:00,24,24
2168,2021-04-13,23:00:00,15,14
2169,2021-04-14,00:00:00,1,1
2170,2021-04-14,02:00:00,1,1
2171,2021-04-14,03:00:00,6,5
2172,2021-04-14,04:00:00,14,14
2173,2021-04-14,05:00:00,7,7
2174,2021-04-14,06:00:00,76,74
2175,2021-04-14,07:00:00,734,722
2176,2021-04-14,08:00:00,908,900
2177,2021-04-14,09:00:00,783,777
2178,2021-04-14,10:00:00,727,723
2179,2021-04-14,11:00:00,882,871
2180,2021-04-14,12:00:00,1025,1012
2181,2021-04-14,13:00:00,1102,1088
2182,2021-04-14,14:00:00,1135,1116
2183,2021-04-14,15:00:00,1081,1074
2184,2021-04-14,16:00:00,1097,1090
2185,2021-04-14,17:00:00,1400,1385
2186,2021-04-14,18:00:00,1401,1385
2187,2021-04-14,19:00:00,114,111
2188,2021-04-14,20:00:00,38,37
2189,2021-04-14,21:00:00,37,37
2190,2021-04-14,22:00:00,25,25
2191,2021-04-14,23:00:00,22,22
2192,2021-04-15,00:00:00,1,1
2193,2021-04-15,03:00:00,6,6
2194,2021-04-15,04:00:00,9,9
2195,2021-04-15,05:00:00,4,4
2196,2021-04-15,06:00:00,50,50
2197,2021-04-15,07:00:00,681,676
2198,2021-04-15,08:00:00,835,826
2199,2021-04-15,09:00:00,743,737
2200,2021-04-15,10:00:00,788,782
2201,2021-04-15,11:00:00,843,836
2202,2021-04-15,12:00:00,1036,1023
2203,2021-04-15,13:00:00,1167,1154
2204,2021-04-15,14:00:00,1140,1130
2205,2021-04-15,15:00:00,1073,1067
2206,2021-04-15,16:00:00,1082,1067
2207,2021-04-15,17:00:00,1398,1385
2208,2021-04-15,18:00:00,1422,1414
2209,2021-04-15,19:00:00,112,110
2210,2021-04-15,20:00:00,26,25
2211,2021-04-15,21:00:00,28,26
2212,2021-04-15,22:00:00,16,16
2213,2021-04-15,23:00:00,9,9
2214,2021-04-16,02:00:00,1,1
2215,2021-04-16,03:00:00,4,4
2216,2021-04-16,04:00:00,3,3
2217,2021-04-16,05:00:00,2,2
2218,2021-04-16,06:00:00,55,55
2219,2021-04-16,07:00:00,703,696
2220,2021-04-16,08:00:00,825,820
2221,2021-04-16,09:00:00,819,812
2222,2021-04-16,10:00:00,773,767
2223,2021-04-16,11:00:00,880,864
2224,2021-04-16,12:00:00,938,927
2225,2021-04-16,13:00:00,1091,1075
2226,2021-04-16,14:00:00,1403,1386
2227,2021-04-16,15:00:00,1378,1363
2228,2021-04-16,16:00:00,1212,1193
2229,2021-04-16,17:00:00,1434,1419
2230,2021-04-16,18:00:00,1462,1448
2231,2021-04-16,19:00:00,161,161
2232,2021-04-16,20:00:00,39,38
2233,2021-04-16,21:00:00,22,22
2234,2021-04-16,22:00:00,10,10
2235,2021-04-16,23:00:00,20,20
2236,2021-04-17,00:00:00,1,1
2237,2021-04-17,04:00:00,9,9
2238,2021-04-17,05:00:00,1,1
2239,2021-04-17,06:00:00,19,19
2240,2021-04-17,07:00:00,61,61
2241,2021-04-17,08:00:00,107,107
2242,2021-04-17,09:00:00,87,86
2243,2021-04-17,10:00:00,151,150
2244,2021-04-17,11:00:00,174,169
2245,2021-04-17,12:00:00,246,240
2246,2021-04-17,13:00:00,365,364
2247,2021-04-17,14:00:00,389,382
2248,2021-04-17,15:00:00,311,307
2249,2021-04-17,16:00:00,349,341
2250,2021-04-17,17:00:00,220,218
2251,2021-04-17,18:00:00,86,83
2252,2021-04-17,19:00:00,19,19
2253,2021-04-17,20:00:00,12,12
2254,2021-04-17,21:00:00,23,21
2255,2021-04-17,22:00:00,13,13
2256,2021-04-17,23:00:00,14,14
2257,2021-04-18,00:00:00,1,1
2258,2021-04-18,03:00:00,2,2
2259,2021-04-18,04:00:00,4,4
2260,2021-04-18,05:00:00,1,1
2261,2021-04-18,06:00:00,2,2
2262,2021-04-18,07:00:00,21,21
2263,2021-04-18,08:00:00,57,55
2264,2021-04-18,09:00:00,49,48
2265,2021-04-18,10:00:00,76,75
2266,2021-04-18,11:00:00,125,123
2267,2021-04-18,12:00:00,161,157
2268,2021-04-18,13:00:00,281,279
2269,2021-04-18,14:00:00,292,291
2270,2021-04-18,15:00:00,269,267
2271,2021-04-18,16:00:00,323,319
2272,2021-04-18,17:00:00,170,165
2273,2021-04-18,18:00:00,68,64
2274,2021-04-18,19:00:00,10,10
2275,2021-04-18,20:00:00,22,22
2276,2021-04-18,21:00:00,30,30
2277,2021-04-18,22:00:00,26,25
2278,2021-04-18,23:00:00,33,33
2279,2021-04-19,01:00:00,1,1
2280,2021-04-19,03:00:00,5,5
2281,2021-04-19,04:00:00,19,19
2282,2021-04-19,05:00:00,10,10
2283,2021-04-19,06:00:00,93,91
2284,2021-04-19,07:00:00,1083,1079
2285,2021-04-19,08:00:00,1200,1192
2286,2021-04-19,09:00:00,1119,1112
2287,2021-04-19,10:00:00,1087,1080
2288,2021-04-19,11:00:00,1187,1164
2289,2021-04-19,12:00:00,1414,1396
2290,2021-04-19,13:00:00,1395,1382
2291,2021-04-19,14:00:00,1432,1417
2292,2021-04-19,15:00:00,1470,1454
2293,2021-04-19,16:00:00,1292,1280
2294,2021-04-19,17:00:00,1644,1624
2295,2021-04-19,18:00:00,1731,1719
2296,2021-04-19,19:00:00,140,139
2297,2021-04-19,20:00:00,39,34
2298,2021-04-19,21:00:00,39,38
2299,2021-04-19,22:00:00,24,19
2300,2021-04-19,23:00:00,21,21
2301,2021-04-20,00:00:00,1,1
2302,2021-04-20,03:00:00,3,3
2303,2021-04-20,04:00:00,20,19
2304,2021-04-20,05:00:00,5,5
2305,2021-04-20,06:00:00,79,79
2306,2021-04-20,07:00:00,699,693
2307,2021-04-20,08:00:00,970,961
2308,2021-04-20,09:00:00,900,893
2309,2021-04-20,10:00:00,867,861
2310,2021-04-20,11:00:00,945,936
2311,2021-04-20,12:00:00,1062,1054
2312,2021-04-20,13:00:00,1171,1156
2313,2021-04-20,14:00:00,1313,1297
2314,2021-04-20,15:00:00,1147,1140
2315,2021-04-20,16:00:00,1135,1123
2316,2021-04-20,17:00:00,1307,1299
2317,2021-04-20,18:00:00,1479,1471
2318,2021-04-20,19:00:00,169,168
2319,2021-04-20,20:00:00,33,33
2320,2021-04-20,21:00:00,20,19
2321,2021-04-20,22:00:00,28,28
2322,2021-04-20,23:00:00,14,14
2323,2021-04-21,00:00:00,2,2
2324,2021-04-21,03:00:00,3,3
2325,2021-04-21,04:00:00,13,13
2326,2021-04-21,05:00:00,3,3
2327,2021-04-21,06:00:00,62,61
2328,2021-04-21,07:00:00,612,610
2329,2021-04-21,08:00:00,900,894
2330,2021-04-21,09:00:00,825,816
2331,2021-04-21,10:00:00,831,825
2332,2021-04-21,11:00:00,921,912
2333,2021-04-21,12:00:00,1047,1043
2334,2021-04-21,13:00:00,1132,1124
2335,2021-04-21,14:00:00,1248,1231
2336,2021-04-21,15:00:00,1125,1116
2337,2021-04-21,16:00:00,1215,1202
2338,2021-04-21,17:00:00,1338,1328
2339,2021-04-21,18:00:00,1419,1405
2340,2021-04-21,19:00:00,135,135
2341,2021-04-21,20:00:00,43,43
2342,2021-04-21,21:00:00,30,29
2343,2021-04-21,22:00:00,19,19
2344,2021-04-21,23:00:00,12,12
2345,2021-04-22,02:00:00,1,1
2346,2021-04-22,06:00:00,60,58
2347,2021-04-22,07:00:00,601,592
2348,2021-04-22,08:00:00,856,848
2349,2021-04-22,09:00:00,806,798
2350,2021-04-22,10:00:00,826,816
2351,2021-04-22,11:00:00,949,941
2352,2021-04-22,12:00:00,1154,1148
2353,2021-04-22,13:00:00,1269,1254
2354,2021-04-22,14:00:00,1375,1357
2355,2021-04-22,15:00:00,1260,1249
2356,2021-04-22,16:00:00,1275,1260
2357,2021-04-22,17:00:00,1388,1373
2358,2021-04-22,18:00:00,1560,1541
2359,2021-04-22,19:00:00,197,194
2360,2021-04-22,20:00:00,41,30
2361,2021-04-22,21:00:00,23,22
2362,2021-04-22,22:00:00,13,13
2363,2021-04-22,23:00:00,16,16
2364,2021-04-23,03:00:00,3,3
2365,2021-04-23,04:00:00,7,7
2366,2021-04-23,05:00:00,3,3
2367,2021-04-23,06:00:00,13,13
2368,2021-04-23,07:00:00,55,54
2369,2021-04-23,08:00:00,79,79
2370,2021-04-23,09:00:00,84,84
2371,2021-04-23,10:00:00,123,122
2372,2021-04-23,11:00:00,171,169
2373,2021-04-23,12:00:00,141,141
2374,2021-04-23,13:00:00,219,218
2375,2021-04-23,14:00:00,245,241
2376,2021-04-23,15:00:00,292,285
2377,2021-04-23,16:00:00,347,343
2378,2021-04-23,17:00:00,264,258
2379,2021-04-23,18:00:00,109,109
2380,2021-04-23,19:00:00,19,19
2381,2021-04-23,20:00:00,11,11
2382,2021-04-23,21:00:00,18,18
2383,2021-04-23,22:00:00,16,16
2384,2021-04-23,23:00:00,17,15
2385,2021-04-24,03:00:00,7,7
2386,2021-04-24,04:00:00,11,11
2387,2021-04-24,06:00:00,9,8
2388,2021-04-24,07:00:00,59,59
2389,2021-04-24,08:00:00,122,113
2390,2021-04-24,09:00:00,129,129
2391,2021-04-24,10:00:00,145,142
2392,2021-04-24,11:00:00,185,185
2393,2021-04-24,12:00:00,228,222
2394,2021-04-24,13:00:00,373,367
2395,2021-04-24,14:00:00,386,383
2396,2021-04-24,15:00:00,341,339
2397,2021-04-24,16:00:00,336,333
2398,2021-04-24,17:00:00,250,242
2399,2021-04-24,18:00:00,93,90
2400,2021-04-24,19:00:00,19,19
2401,2021-04-24,20:00:00,8,8
2402,2021-04-24,21:00:00,14,14
2403,2021-04-24,22:00:00,6,6
2404,2021-04-24,23:00:00,10,10
2405,2021-04-25,00:00:00,2,2
2406,2021-04-25,03:00:00,3,3
2407,2021-04-25,04:00:00,1,1
2408,2021-04-25,06:00:00,5,5
2409,2021-04-25,07:00:00,19,17
2410,2021-04-25,08:00:00,25,25
2411,2021-04-25,09:00:00,45,45
2412,2021-04-25,10:00:00,81,81
2413,2021-04-25,11:00:00,115,114
2414,2021-04-25,12:00:00,234,228
2415,2021-04-25,13:00:00,286,281
2416,2021-04-25,14:00:00,348,337
2417,2021-04-25,15:00:00,357,350
2418,2021-04-25,16:00:00,334,332
2419,2021-04-25,17:00:00,167,160
2420,2021-04-25,18:00:00,76,71
2421,2021-04-25,19:00:00,17,17
2422,2021-04-25,20:00:00,27,27
2423,2021-04-25,21:00:00,23,21
2424,2021-04-25,22:00:00,25,23
2425,2021-04-25,23:00:00,38,37
2426,2021-04-26,00:00:00,1,1
2427,2021-04-26,03:00:00,12,11
2428,2021-04-26,04:00:00,18,18
2429,2021-04-26,05:00:00,8,8
2430,2021-04-26,06:00:00,102,100
2431,2021-04-26,07:00:00,1042,1031
2432,2021-04-26,08:00:00,1239,1224
2433,2021-04-26,09:00:00,1195,1180
2434,2021-04-26,10:00:00,1139,1133
2435,2021-04-26,11:00:00,1205,1185
2436,2021-04-26,12:00:00,1483,1470
2437,2021-04-26,13:00:00,1574,1556
2438,2021-04-26,14:00:00,1464,1455
2439,2021-04-26,15:00:00,1531,1513
2440,2021-04-26,16:00:00,1384,1364
2441,2021-04-26,17:00:00,1651,1638
2442,2021-04-26,18:00:00,1801,1792
2443,2021-04-26,19:00:00,213,205
2444,2021-04-26,20:00:00,36,35
2445,2021-04-26,21:00:00,31,31
2446,2021-04-26,22:00:00,19,19
2447,2021-04-26,23:00:00,22,22
2448,2021-04-27,03:00:00,2,2
2449,2021-04-27,04:00:00,23,22
2450,2021-04-27,05:00:00,6,6
2451,2021-04-27,06:00:00,73,73
2452,2021-04-27,07:00:00,670,667
2453,2021-04-27,08:00:00,936,924
2454,2021-04-27,09:00:00,1051,1039
2455,2021-04-27,10:00:00,1163,1153
2456,2021-04-27,11:00:00,1264,1249
2457,2021-04-27,12:00:00,1449,1419
2458,2021-04-27,13:00:00,1616,1599
2459,2021-04-27,14:00:00,1642,1626
2460,2021-04-27,15:00:00,1483,1462
2461,2021-04-27,16:00:00,1459,1437
2462,2021-04-27,17:00:00,1486,1472
2463,2021-04-27,18:00:00,1671,1657
2464,2021-04-27,19:00:00,229,225
2465,2021-04-27,20:00:00,38,36
2466,2021-04-27,21:00:00,34,33
2467,2021-04-27,22:00:00,31,27
2468,2021-04-27,23:00:00,26,26
2469,2021-04-28,00:00:00,1,1
2470,2021-04-28,03:00:00,11,10
2471,2021-04-28,04:00:00,17,17
2472,2021-04-28,05:00:00,8,8
2473,2021-04-28,06:00:00,55,55
2474,2021-04-28,07:00:00,682,673
2475,2021-04-28,08:00:00,956,943
2476,2021-04-28,09:00:00,1010,998
2477,2021-04-28,10:00:00,1277,1264
2478,2021-04-28,11:00:00,1319,1312
2479,2021-04-28,12:00:00,1567,1555
2480,2021-04-28,13:00:00,1674,1654
2481,2021-04-28,14:00:00,1642,1620
2482,2021-04-28,15:00:00,1675,1659
2483,2021-04-28,16:00:00,1507,1492
2484,2021-04-28,17:00:00,1555,1542
2485,2021-04-28,18:00:00,1634,1618
2486,2021-04-28,19:00:00,182,180
2487,2021-04-28,20:00:00,22,22
2488,2021-04-28,21:00:00,46,42
2489,2021-04-28,22:00:00,26,26
2490,2021-04-28,23:00:00,27,27
2491,2021-04-29,00:00:00,1,1
2492,2021-04-29,03:00:00,4,4
2493,2021-04-29,04:00:00,16,16
2494,2021-04-29,05:00:00,8,8
2495,2021-04-29,06:00:00,79,77
2496,2021-04-29,07:00:00,631,628
2497,2021-04-29,08:00:00,920,911
2498,2021-04-29,09:00:00,999,986
2499,2021-04-29,10:00:00,1130,1121
2500,2021-04-29,11:00:00,1402,1387
2501,2021-04-29,12:00:00,1584,1571
2502,2021-04-29,13:00:00,1689,1668
2503,2021-04-29,14:00:00,1682,1654
2504,2021-04-29,15:00:00,1656,1637
2505,2021-04-29,16:00:00,1539,1521
2506,2021-04-29,17:00:00,1506,1488
2507,2021-04-29,18:00:00,1654,1634
2508,2021-04-29,19:00:00,284,281
2509,2021-04-29,20:00:00,30,29
2510,2021-04-29,21:00:00,30,29
2511,2021-04-29,22:00:00,15,15
2512,2021-04-29,23:00:00,22,20
2513,2021-04-30,01:00:00,1,1
2514,2021-04-30,03:00:00,2,2
2515,2021-04-30,04:00:00,11,11
2516,2021-04-30,05:00:00,2,2
2517,2021-04-30,06:00:00,22,22
2518,2021-04-30,07:00:00,81,77
2519,2021-04-30,08:00:00,96,93
2520,2021-04-30,09:00:00,131,129
2521,2021-04-30,10:00:00,134,133
2522,2021-04-30,11:00:00,139,139
2523,2021-04-30,12:00:00,166,161
2524,2021-04-30,13:00:00,223,220
2525,2021-04-30,14:00:00,234,228
2526,2021-04-30,15:00:00,192,190
2527,2021-04-30,16:00:00,291,287
2528,2021-04-30,17:00:00,331,327
2529,2021-04-30,18:00:00,203,200
2530,2021-04-30,19:00:00,38,37
2531,2021-04-30,20:00:00,11,9
2532,2021-04-30,21:00:00,18,17
2533,2021-04-30,22:00:00,19,19
2534,2021-04-30,23:00:00,20,20
2535,2021-05-01,00:00:00,1,1
2536,2021-05-01,03:00:00,3,3
2537,2021-05-01,04:00:00,6,6
2538,2021-05-01,05:00:00,1,1
2539,2021-05-01,06:00:00,20,19
2540,2021-05-01,07:00:00,58,57
2541,2021-05-01,08:00:00,53,53
2542,2021-05-01,09:00:00,59,58
2543,2021-05-01,10:00:00,79,77
2544,2021-05-01,11:00:00,100,99
2545,2021-05-01,12:00:00,156,154
2546,2021-05-01,13:00:00,218,211
2547,2021-05-01,14:00:00,245,243
2548,2021-05-01,15:00:00,253,247
2549,2021-05-01,16:00:00,276,271
2550,2021-05-01,17:00:00,166,164
2551,2021-05-01,18:00:00,74,74
2552,2021-05-01,19:00:00,25,21
2553,2021-05-01,20:00:00,7,7
2554,2021-05-01,21:00:00,22,20
2555,2021-05-01,22:00:00,13,13
2556,2021-05-01,23:00:00,14,14
2557,2021-05-02,00:00:00,1,1
2558,2021-05-02,03:00:00,2,2
2559,2021-05-02,04:00:00,3,3
2560,2021-05-02,06:00:00,12,12
2561,2021-05-02,07:00:00,18,18
2562,2021-05-02,08:00:00,35,34
2563,2021-05-02,09:00:00,25,24
2564,2021-05-02,10:00:00,51,50
2565,2021-05-02,11:00:00,70,70
2566,2021-05-02,12:00:00,86,85
2567,2021-05-02,13:00:00,157,156
2568,2021-05-02,14:00:00,162,158
2569,2021-05-02,15:00:00,141,140
2570,2021-05-02,16:00:00,156,153
2571,2021-05-02,17:00:00,91,91
2572,2021-05-02,18:00:00,48,47
2573,2021-05-02,19:00:00,13,13
2574,2021-05-02,20:00:00,20,17
2575,2021-05-02,21:00:00,13,13
2576,2021-05-02,22:00:00,16,16
2577,2021-05-02,23:00:00,17,17
2578,2021-05-03,00:00:00,3,3
2579,2021-05-03,03:00:00,3,3
2580,2021-05-03,04:00:00,6,6
2581,2021-05-03,05:00:00,2,2
2582,2021-05-03,06:00:00,27,27
2583,2021-05-03,07:00:00,136,135
2584,2021-05-03,08:00:00,154,152
2585,2021-05-03,09:00:00,125,124
2586,2021-05-03,10:00:00,205,200
2587,2021-05-03,11:00:00,207,206
2588,2021-05-03,12:00:00,232,229
2589,2021-05-03,13:00:00,217,215
2590,2021-05-03,14:00:00,249,247
2591,2021-05-03,15:00:00,299,297
2592,2021-05-03,16:00:00,382,372
2593,2021-05-03,17:00:00,472,461
2594,2021-05-03,18:00:00,342,331
2595,2021-05-03,19:00:00,69,68
2596,2021-05-03,20:00:00,30,28
2597,2021-05-03,21:00:00,18,18
2598,2021-05-03,22:00:00,18,18
2599,2021-05-03,23:00:00,14,14
2600,2021-05-04,00:00:00,4,3
2601,2021-05-04,01:00:00,1,1
2602,2021-05-04,03:00:00,7,7
2603,2021-05-04,04:00:00,8,8
2604,2021-05-04,05:00:00,2,2
2605,2021-05-04,06:00:00,22,22
2606,2021-05-04,07:00:00,114,114
2607,2021-05-04,08:00:00,120,115
2608,2021-05-04,09:00:00,125,121
2609,2021-05-04,10:00:00,167,165
2610,2021-05-04,11:00:00,173,172
2611,2021-05-04,12:00:00,210,206
2612,2021-05-04,13:00:00,246,242
2613,2021-05-04,14:00:00,302,295
2614,2021-05-04,15:00:00,250,248
2615,2021-05-04,16:00:00,386,377
2616,2021-05-04,17:00:00,440,435
2617,2021-05-04,18:00:00,301,293
2618,2021-05-04,19:00:00,59,58
2619,2021-05-04,20:00:00,12,12
2620,2021-05-04,21:00:00,28,28
2621,2021-05-04,22:00:00,19,17
2622,2021-05-04,23:00:00,7,7
2623,2021-05-05,03:00:00,3,3
2624,2021-05-05,04:00:00,7,7
2625,2021-05-05,05:00:00,3,3
2626,2021-05-05,06:00:00,28,27
2627,2021-05-05,07:00:00,108,106
2628,2021-05-05,08:00:00,117,115
2629,2021-05-05,09:00:00,178,172
2630,2021-05-05,10:00:00,194,188
2631,2021-05-05,11:00:00,186,179
2632,2021-05-05,12:00:00,190,186
2633,2021-05-05,13:00:00,246,240
2634,2021-05-05,14:00:00,258,256
2635,2021-05-05,15:00:00,220,217
2636,2021-05-05,16:00:00,330,323
2637,2021-05-05,17:00:00,422,412
2638,2021-05-05,18:00:00,291,283
2639,2021-05-05,19:00:00,56,55
2640,2021-05-05,20:00:00,21,21
2641,2021-05-05,21:00:00,17,15
2642,2021-05-05,22:00:00,15,15
2643,2021-05-05,23:00:00,14,13
2644,2021-05-06,00:00:00,1,1
2645,2021-05-06,03:00:00,4,4
2646,2021-05-06,04:00:00,10,10
2647,2021-05-06,05:00:00,4,4
2648,2021-05-06,06:00:00,24,23
2649,2021-05-06,07:00:00,85,85
2650,2021-05-06,08:00:00,106,105
2651,2021-05-06,09:00:00,116,115
2652,2021-05-06,10:00:00,173,173
2653,2021-05-06,11:00:00,173,173
2654,2021-05-06,12:00:00,260,251
2655,2021-05-06,13:00:00,247,246
2656,2021-05-06,14:00:00,285,283
2657,2021-05-06,15:00:00,304,301
2658,2021-05-06,16:00:00,327,324
2659,2021-05-06,17:00:00,412,402
2660,2021-05-06,18:00:00,361,350
2661,2021-05-06,19:00:00,81,77
2662,2021-05-06,20:00:00,14,13
2663,2021-05-06,21:00:00,21,20
2664,2021-05-06,22:00:00,30,28
2665,2021-05-06,23:00:00,23,19
2666,2021-05-07,00:00:00,2,2
2667,2021-05-07,03:00:00,2,2
2668,2021-05-07,04:00:00,6,6
2669,2021-05-07,05:00:00,2,2
2670,2021-05-07,06:00:00,32,32
2671,2021-05-07,07:00:00,82,81
2672,2021-05-07,08:00:00,102,95
2673,2021-05-07,09:00:00,139,136
2674,2021-05-07,10:00:00,188,187
2675,2021-05-07,11:00:00,173,169
2676,2021-05-07,12:00:00,218,216
2677,2021-05-07,13:00:00,257,255
2678,2021-05-07,14:00:00,308,305
2679,2021-05-07,15:00:00,273,273
2680,2021-05-07,16:00:00,321,316
2681,2021-05-07,17:00:00,435,427
2682,2021-05-07,18:00:00,288,285
2683,2021-05-07,19:00:00,63,62
2684,2021-05-07,20:00:00,10,10
2685,2021-05-07,21:00:00,11,11
2686,2021-05-07,22:00:00,16,16
2687,2021-05-07,23:00:00,14,14
2688,2021-05-08,00:00:00,1,1
2689,2021-05-08,01:00:00,1,1
2690,2021-05-08,04:00:00,9,9
2691,2021-05-08,05:00:00,1,1
2692,2021-05-08,06:00:00,17,16
2693,2021-05-08,07:00:00,60,59
2694,2021-05-08,08:00:00,69,66
2695,2021-05-08,09:00:00,69,67
2696,2021-05-08,10:00:00,118,113
2697,2021-05-08,11:00:00,136,134
2698,2021-05-08,12:00:00,164,163
2699,2021-05-08,13:00:00,213,210
2700,2021-05-08,14:00:00,268,264
2701,2021-05-08,15:00:00,270,261
2702,2021-05-08,16:00:00,242,237
2703,2021-05-08,17:00:00,243,235
2704,2021-05-08,18:00:00,136,130
2705,2021-05-08,19:00:00,25,23
2706,2021-05-08,20:00:00,11,11
2707,2021-05-08,21:00:00,8,7
2708,2021-05-08,22:00:00,12,10
2709,2021-05-08,23:00:00,11,11
2710,2021-05-09,00:00:00,1,1
2711,2021-05-09,02:00:00,2,2
2712,2021-05-09,03:00:00,1,1
2713,2021-05-09,05:00:00,2,2
2714,2021-05-09,06:00:00,4,4
2715,2021-05-09,07:00:00,19,19
2716,2021-05-09,08:00:00,9,9
2717,2021-05-09,09:00:00,20,20
2718,2021-05-09,10:00:00,52,52
2719,2021-05-09,11:00:00,83,83
2720,2021-05-09,12:00:00,97,97
2721,2021-05-09,13:00:00,133,133
2722,2021-05-09,14:00:00,190,187
2723,2021-05-09,15:00:00,157,155
2724,2021-05-09,16:00:00,140,136
2725,2021-05-09,17:00:00,110,107
2726,2021-05-09,18:00:00,42,42
2727,2021-05-09,19:00:00,17,16
2728,2021-05-09,20:00:00,7,7
2729,2021-05-09,21:00:00,16,16
2730,2021-05-09,22:00:00,16,16
2731,2021-05-09,23:00:00,6,6
2732,2021-05-10,03:00:00,9,9
2733,2021-05-10,04:00:00,9,9
2734,2021-05-10,05:00:00,6,6
2735,2021-05-10,06:00:00,26,25
2736,2021-05-10,07:00:00,98,97
2737,2021-05-10,08:00:00,106,105
2738,2021-05-10,09:00:00,126,124
2739,2021-05-10,10:00:00,175,171
2740,2021-05-10,11:00:00,179,177
2741,2021-05-10,12:00:00,211,210
