_id,tarih,saat,bakiye_yukleme_adedi,bakiye_yuklenen_kart_adedi
1274,2021-03-03T00:00:00,7,976,969
1275,2021-03-03T00:00:00,8,1230,1218
1276,2021-03-03T00:00:00,9,910,899
1277,2021-03-03T00:00:00,10,951,941
1278,2021-03-03T00:00:00,11,1022,1010
1279,2021-03-03T00:00:00,12,1277,1261
1280,2021-03-03T00:00:00,13,1388,1371
1281,2021-03-03T00:00:00,14,1341,1328
1282,2021-03-03T00:00:00,15,1264,1248
1283,2021-03-03T00:00:00,16,1200,1188
1284,2021-03-03T00:00:00,17,1230,1215
1285,2021-03-03T00:00:00,18,1470,1450
1286,2021-03-03T00:00:00,19,1546,1531
1287,2021-03-03T00:00:00,20,544,542
1288,2021-03-03T00:00:00,21,81,79
1289,2021-03-03T00:00:00,22,30,29
1290,2021-03-03T00:00:00,23,23,23
1291,2021-03-04T00:00:00,3,1,1
1292,2021-03-04T00:00:00,4,2,2
1293,2021-03-04T00:00:00,5,2,2
1294,2021-03-04T00:00:00,6,89,87
1295,2021-03-04T00:00:00,7,966,958
1296,2021-03-04T00:00:00,8,1277,1265
1297,2021-03-04T00:00:00,9,925,918
1298,2021-03-04T00:00:00,10,994,984
1299,2021-03-04T00:00:00,11,1165,1147
1300,2021-03-04T00:00:00,12,1304,1294
1301,2021-03-04T00:00:00,13,1477,1466
1302,2021-03-04T00:00:00,14,1401,1382
1303,2021-03-04T00:00:00,15,1313,1295
1304,2021-03-04T00:00:00,16,1220,1205
1305,2021-03-04T00:00:00,17,1155,1148
1306,2021-03-04T00:00:00,18,1528,1523
1307,2021-03-04T00:00:00,19,1487,1471
1308,2021-03-04T00:00:00,20,570,558
1309,2021-03-04T00:00:00,21,72,71
1310,2021-03-04T00:00:00,22,45,44
1311,2021-03-04T00:00:00,23,18,17
1312,2021-03-05T00:00:00,5,1,1
1313,2021-03-05T00:00:00,6,72,72
1314,2021-03-05T00:00:00,7,966,960
1315,2021-03-05T00:00:00,8,1176,1170
1316,2021-03-05T00:00:00,9,1048,1040
1317,2021-03-05T00:00:00,10,1095,1080
1318,2021-03-05T00:00:00,11,1207,1196
1319,2021-03-05T00:00:00,12,1531,1517
1320,2021-03-05T00:00:00,13,1178,1164
1321,2021-03-05T00:00:00,14,1649,1630
1322,2021-03-05T00:00:00,15,1562,1537
1323,2021-03-05T00:00:00,16,1400,1382
1324,2021-03-05T00:00:00,17,1417,1408
1325,2021-03-05T00:00:00,18,1208,1201
1326,2021-03-05T00:00:00,19,1482,1474
1327,2021-03-05T00:00:00,20,708,703
1328,2021-03-05T00:00:00,21,82,77
1329,2021-03-05T00:00:00,22,38,37
1330,2021-03-05T00:00:00,23,16,16
1331,2021-03-06T00:00:00,0,2,2
1332,2021-03-06T00:00:00,4,2,2
1333,2021-03-06T00:00:00,6,37,37
1334,2021-03-06T00:00:00,7,584,581
1335,2021-03-06T00:00:00,8,746,740
1336,2021-03-06T00:00:00,9,682,674
1337,2021-03-06T00:00:00,10,697,686
1338,2021-03-06T00:00:00,11,929,919
1339,2021-03-06T00:00:00,12,1297,1281
1340,2021-03-06T00:00:00,13,1495,1479
1341,2021-03-06T00:00:00,14,1526,1505
1342,2021-03-06T00:00:00,15,1358,1341
1343,2021-03-06T00:00:00,16,1290,1276
1344,2021-03-06T00:00:00,17,1291,1273
1345,2021-03-06T00:00:00,18,928,917
1346,2021-03-06T00:00:00,19,881,867
1347,2021-03-06T00:00:00,20,440,435
1348,2021-03-06T00:00:00,21,47,47
1349,2021-03-06T00:00:00,22,17,17
1350,2021-03-06T00:00:00,23,16,15
1351,2021-03-07T00:00:00,0,1,1
1352,2021-03-07T00:00:00,5,2,2
1353,2021-03-07T00:00:00,6,5,5
1354,2021-03-07T00:00:00,7,18,18
1355,2021-03-07T00:00:00,8,37,37
1356,2021-03-07T00:00:00,9,62,62
1357,2021-03-07T00:00:00,10,134,133
1358,2021-03-07T00:00:00,11,246,241
1359,2021-03-07T00:00:00,12,404,398
1360,2021-03-07T00:00:00,13,506,500
1361,2021-03-07T00:00:00,14,692,680
1362,2021-03-07T00:00:00,15,689,681
1363,2021-03-07T00:00:00,16,584,577
1364,2021-03-07T00:00:00,17,234,234
1365,2021-03-07T00:00:00,18,89,86
1366,2021-03-07T00:00:00,19,67,67
1367,2021-03-07T00:00:00,20,59,59
1368,2021-03-07T00:00:00,21,60,60
1369,2021-03-07T00:00:00,22,77,77
1370,2021-03-07T00:00:00,23,58,58
1371,2021-03-08T00:00:00,0,6,5
1372,2021-03-08T00:00:00,3,1,1
1373,2021-03-08T00:00:00,5,2,2
1374,2021-03-08T00:00:00,6,150,148
1375,2021-03-08T00:00:00,7,2037,2017
1376,2021-03-08T00:00:00,8,2821,2792
1377,2021-03-08T00:00:00,9,2185,2157
1378,2021-03-08T00:00:00,10,2017,1996
1379,2021-03-08T00:00:00,11,2217,2201
1380,2021-03-08T00:00:00,12,2765,2741
1381,2021-03-08T00:00:00,13,2362,2344
1382,2021-03-08T00:00:00,14,2052,2031
1383,2021-03-08T00:00:00,15,1886,1872
1384,2021-03-08T00:00:00,16,1748,1730
1385,2021-03-08T00:00:00,17,1660,1640
1386,2021-03-08T00:00:00,18,1601,1587
1387,2021-03-08T00:00:00,19,1719,1696
1388,2021-03-08T00:00:00,20,770,762
1389,2021-03-08T00:00:00,21,90,88
1390,2021-03-08T00:00:00,22,55,51
1391,2021-03-08T00:00:00,23,34,34
1392,2021-03-09T00:00:00,0,6,6
1393,2021-03-09T00:00:00,3,2,2
1394,2021-03-09T00:00:00,5,4,4
1395,2021-03-09T00:00:00,6,101,101
1396,2021-03-09T00:00:00,7,1301,1284
1397,2021-03-09T00:00:00,8,1875,1858
1398,2021-03-09T00:00:00,9,1562,1549
1399,2021-03-09T00:00:00,10,1582,1562
1400,2021-03-09T00:00:00,11,1875,1856
1401,2021-03-09T00:00:00,12,2065,2043
1402,2021-03-09T00:00:00,13,1938,1920
1403,2021-03-09T00:00:00,14,1709,1700
1404,2021-03-09T00:00:00,15,1660,1643
1405,2021-03-09T00:00:00,16,1436,1419
1406,2021-03-09T00:00:00,17,1423,1410
1407,2021-03-09T00:00:00,18,1273,1262
1408,2021-03-09T00:00:00,19,1345,1339
1409,2021-03-09T00:00:00,20,729,716
1410,2021-03-09T00:00:00,21,68,68
1411,2021-03-09T00:00:00,22,46,45
1412,2021-03-09T00:00:00,23,31,31
1413,2021-03-10T00:00:00,0,1,1
1414,2021-03-10T00:00:00,4,2,2
1415,2021-03-10T00:00:00,5,3,3
1416,2021-03-10T00:00:00,6,80,79
1417,2021-03-10T00:00:00,7,1175,1164
1418,2021-03-10T00:00:00,8,1713,1699
1419,2021-03-10T00:00:00,9,1422,1406
1420,2021-03-10T00:00:00,10,1477,1460
1421,2021-03-10T00:00:00,11,1626,1608
1422,2021-03-10T00:00:00,12,1924,1908
1423,2021-03-10T00:00:00,13,1788,1768
1424,2021-03-10T00:00:00,14,1664,1648
1425,2021-03-10T00:00:00,15,1506,1498
1426,2021-03-10T00:00:00,16,1390,1376
1427,2021-03-10T00:00:00,17,1504,1487
1428,2021-03-10T00:00:00,18,1294,1290
1429,2021-03-10T00:00:00,19,1348,1332
1430,2021-03-10T00:00:00,20,689,678
1431,2021-03-10T00:00:00,21,80,79
1432,2021-03-10T00:00:00,22,45,45
1433,2021-03-10T00:00:00,23,38,38
1434,2021-03-11T00:00:00,0,1,1
1435,2021-03-11T00:00:00,4,1,1
1436,2021-03-11T00:00:00,5,1,1
1437,2021-03-11T00:00:00,6,101,101
1438,2021-03-11T00:00:00,7,1171,1160
1439,2021-03-11T00:00:00,8,1695,1681
1440,2021-03-11T00:00:00,9,1442,1432
1441,2021-03-11T00:00:00,10,1462,1448
1442,2021-03-11T00:00:00,11,1633,1618
1443,2021-03-11T00:00:00,12,1912,1891
1444,2021-03-11T00:00:00,13,1774,1754
1445,2021-03-11T00:00:00,14,1543,1528
1446,2021-03-11T00:00:00,15,1555,1532
1447,2021-03-11T00:00:00,16,1552,1541
1448,2021-03-11T00:00:00,17,1215,1199
1449,2021-03-11T00:00:00,18,1009,1001
1450,2021-03-11T00:00:00,19,1126,1109
1451,2021-03-11T00:00:00,20,506,498
1452,2021-03-11T00:00:00,21,67,65
1453,2021-03-11T00:00:00,22,47,47
1454,2021-03-11T00:00:00,23,26,26
1455,2021-03-12T00:00:00,0,1,1
1456,2021-03-12T00:00:00,5,2,2
1457,2021-03-12T00:00:00,6,106,106
1458,2021-03-12T00:00:00,7,1113,1100
1459,2021-03-12T00:00:00,8,1653,1645
1460,2021-03-12T00:00:00,9,1412,1405
1461,2021-03-12T00:00:00,10,1445,1424
1462,2021-03-12T00:00:00,11,1486,1473
1463,2021-03-12T00:00:00,12,1827,1805
1464,2021-03-12T00:00:00,13,1417,1397
1465,2021-03-12T00:00:00,14,1738,1709
1466,2021-03-12T00:00:00,15,1640,1614
1467,2021-03-12T00:00:00,16,1366,1348
1468,2021-03-12T00:00:00,17,1401,1393
1469,2021-03-12T00:00:00,18,1220,1203
1470,2021-03-12T00:00:00,19,1319,1311
1471,2021-03-12T00:00:00,20,705,694
1472,2021-03-12T00:00:00,21,71,68
1473,2021-03-12T00:00:00,22,26,26
1474,2021-03-12T00:00:00,23,17,17
1475,2021-03-13T00:00:00,5,1,1
1476,2021-03-13T00:00:00,6,53,53
1477,2021-03-13T00:00:00,7,652,642
1478,2021-03-13T00:00:00,8,838,832
1479,2021-03-13T00:00:00,9,759,749
1480,2021-03-13T00:00:00,10,847,838
1481,2021-03-13T00:00:00,11,1091,1078
1482,2021-03-13T00:00:00,12,1489,1480
1483,2021-03-13T00:00:00,13,1635,1620
1484,2021-03-13T00:00:00,14,1435,1422
1485,2021-03-13T00:00:00,15,1338,1321
1486,2021-03-13T00:00:00,16,1278,1257
1487,2021-03-13T00:00:00,17,1349,1331
1488,2021-03-13T00:00:00,18,1015,1010
1489,2021-03-13T00:00:00,19,1041,1029
1490,2021-03-13T00:00:00,20,565,555
1491,2021-03-13T00:00:00,21,65,64
1492,2021-03-13T00:00:00,22,22,22
1493,2021-03-13T00:00:00,23,11,11
1494,2021-03-14T00:00:00,3,1,1
1495,2021-03-14T00:00:00,6,2,2
1496,2021-03-14T00:00:00,7,25,25
1497,2021-03-14T00:00:00,8,31,31
1498,2021-03-14T00:00:00,9,65,62
1499,2021-03-14T00:00:00,10,114,113
1500,2021-03-14T00:00:00,11,201,199
1501,2021-03-14T00:00:00,12,284,281
1502,2021-03-14T00:00:00,13,393,392
1503,2021-03-14T00:00:00,14,415,411
1504,2021-03-14T00:00:00,15,446,440
1505,2021-03-14T00:00:00,16,475,473
1506,2021-03-14T00:00:00,17,169,167
1507,2021-03-14T00:00:00,18,78,75
1508,2021-03-14T00:00:00,19,39,38
1509,2021-03-14T00:00:00,20,29,29
1510,2021-03-14T00:00:00,21,28,28
1511,2021-03-14T00:00:00,22,31,31
1512,2021-03-14T00:00:00,23,34,34
1513,2021-03-15T00:00:00,0,2,2
1514,2021-03-15T00:00:00,4,2,2
1515,2021-03-15T00:00:00,5,1,1
1516,2021-03-15T00:00:00,6,142,142
1517,2021-03-15T00:00:00,7,1871,1854
1518,2021-03-15T00:00:00,8,2313,2291
1519,2021-03-15T00:00:00,9,1910,1886
1520,2021-03-15T00:00:00,10,1666,1655
1521,2021-03-15T00:00:00,11,1828,1805
1522,2021-03-15T00:00:00,12,2128,2102
1523,2021-03-15T00:00:00,13,1993,1965
1524,2021-03-15T00:00:00,14,1781,1769
1525,2021-03-15T00:00:00,15,1708,1685
1526,2021-03-15T00:00:00,16,1601,1582
1527,2021-03-15T00:00:00,17,1507,1494
1528,2021-03-15T00:00:00,18,1393,1380
1529,2021-03-15T00:00:00,19,1570,1548
1530,2021-03-15T00:00:00,20,709,698
1531,2021-03-15T00:00:00,21,78,77
1532,2021-03-15T00:00:00,22,36,36
1533,2021-03-15T00:00:00,23,38,38
1534,2021-03-16T00:00:00,0,2,2
1535,2021-03-16T00:00:00,3,3,3
1536,2021-03-16T00:00:00,5,2,2
1537,2021-03-16T00:00:00,6,77,77
1538,2021-03-16T00:00:00,7,1230,1218
1539,2021-03-16T00:00:00,8,1740,1727
1540,2021-03-16T00:00:00,9,1375,1364
1541,2021-03-16T00:00:00,10,1316,1304
1542,2021-03-16T00:00:00,11,1461,1445
1543,2021-03-16T00:00:00,12,1723,1711
1544,2021-03-16T00:00:00,13,1648,1635
1545,2021-03-16T00:00:00,14,1554,1538
1546,2021-03-16T00:00:00,15,1426,1402
1547,2021-03-16T00:00:00,16,1312,1295
1548,2021-03-16T00:00:00,17,1250,1236
1549,2021-03-16T00:00:00,18,1197,1185
1550,2021-03-16T00:00:00,19,1319,1313
1551,2021-03-16T00:00:00,20,644,634
1552,2021-03-16T00:00:00,21,70,68
1553,2021-03-16T00:00:00,22,49,49
1554,2021-03-16T00:00:00,23,24,23
1555,2021-03-17T00:00:00,0,1,1
1556,2021-03-17T00:00:00,4,3,3
1557,2021-03-17T00:00:00,5,1,1
1558,2021-03-17T00:00:00,6,103,102
1559,2021-03-17T00:00:00,7,1100,1091
1560,2021-03-17T00:00:00,8,1523,1514
1561,2021-03-17T00:00:00,9,1224,1214
1562,2021-03-17T00:00:00,10,1039,1026
1563,2021-03-17T00:00:00,11,1060,1050
1564,2021-03-17T00:00:00,12,1333,1318
1565,2021-03-17T00:00:00,13,1303,1287
1566,2021-03-17T00:00:00,14,1460,1452
1567,2021-03-17T00:00:00,15,1338,1316
1568,2021-03-17T00:00:00,16,1363,1344
1569,2021-03-17T00:00:00,17,1211,1197
1570,2021-03-17T00:00:00,18,1158,1148
1571,2021-03-17T00:00:00,19,1356,1341
1572,2021-03-17T00:00:00,20,690,680
1573,2021-03-17T00:00:00,21,95,93
1574,2021-03-17T00:00:00,22,43,43
1575,2021-03-17T00:00:00,23,29,29
1576,2021-03-18T00:00:00,3,2,2
1577,2021-03-18T00:00:00,4,1,1
1578,2021-03-18T00:00:00,5,2,2
1579,2021-03-18T00:00:00,6,106,104
1580,2021-03-18T00:00:00,7,1123,1109
1581,2021-03-18T00:00:00,8,1481,1469
1582,2021-03-18T00:00:00,9,1196,1187
1583,2021-03-18T00:00:00,10,1177,1166
1584,2021-03-18T00:00:00,11,1210,1198
1585,2021-03-18T00:00:00,12,1597,1584
1586,2021-03-18T00:00:00,13,1667,1642
1587,2021-03-18T00:00:00,14,1480,1462
1588,2021-03-18T00:00:00,15,1349,1337
1589,2021-03-18T00:00:00,16,1246,1230
1590,2021-03-18T00:00:00,17,1264,1259
1591,2021-03-18T00:00:00,18,1176,1163
1592,2021-03-18T00:00:00,19,1283,1269
1593,2021-03-18T00:00:00,20,623,617
1594,2021-03-18T00:00:00,21,92,91
1595,2021-03-18T00:00:00,22,32,31
1596,2021-03-18T00:00:00,23,20,20
1597,2021-03-19T00:00:00,0,2,2
1598,2021-03-19T00:00:00,5,2,2
1599,2021-03-19T00:00:00,6,86,85
1600,2021-03-19T00:00:00,7,1054,1042
1601,2021-03-19T00:00:00,8,1389,1380
1602,2021-03-19T00:00:00,9,1125,1119
1603,2021-03-19T00:00:00,10,1155,1144
1604,2021-03-19T00:00:00,11,1371,1358
1605,2021-03-19T00:00:00,12,1605,1588
1606,2021-03-19T00:00:00,13,1289,1274
1607,2021-03-19T00:00:00,14,1625,1608
1608,2021-03-19T00:00:00,15,1469,1450
1609,2021-03-19T00:00:00,16,1451,1431
1610,2021-03-19T00:00:00,17,1316,1304
1611,2021-03-19T00:00:00,18,1169,1155
1612,2021-03-19T00:00:00,19,1280,1266
1613,2021-03-19T00:00:00,20,725,718
1614,2021-03-19T00:00:00,21,76,76
1615,2021-03-19T00:00:00,22,40,40
1616,2021-03-19T00:00:00,23,23,23
1617,2021-03-20T00:00:00,0,2,2
1618,2021-03-20T00:00:00,3,3,3
1619,2021-03-20T00:00:00,5,2,2
1620,2021-03-20T00:00:00,6,43,43
1621,2021-03-20T00:00:00,7,664,659
1622,2021-03-20T00:00:00,8,854,848
1623,2021-03-20T00:00:00,9,772,764
1624,2021-03-20T00:00:00,10,810,804
1625,2021-03-20T00:00:00,11,1015,1005
1626,2021-03-20T00:00:00,12,1427,1412
1627,2021-03-20T00:00:00,13,1605,1588
1628,2021-03-20T00:00:00,14,1483,1471
1629,2021-03-20T00:00:00,15,1283,1265
1630,2021-03-20T00:00:00,16,1284,1275
1631,2021-03-20T00:00:00,17,1330,1313
1632,2021-03-20T00:00:00,18,1006,997
1633,2021-03-20T00:00:00,19,1063,1050
1634,2021-03-20T00:00:00,20,583,579
1635,2021-03-20T00:00:00,21,86,86
1636,2021-03-20T00:00:00,22,21,20
1637,2021-03-20T00:00:00,23,16,16
1638,2021-03-21T00:00:00,1,2,2
1639,2021-03-21T00:00:00,6,3,3
1640,2021-03-21T00:00:00,7,18,18
1641,2021-03-21T00:00:00,8,41,41
1642,2021-03-21T00:00:00,9,66,65
1643,2021-03-21T00:00:00,10,103,99
1644,2021-03-21T00:00:00,11,146,144
1645,2021-03-21T00:00:00,12,254,253
1646,2021-03-21T00:00:00,13,325,318
1647,2021-03-21T00:00:00,14,366,361
1648,2021-03-21T00:00:00,15,363,360
1649,2021-03-21T00:00:00,16,415,412
1650,2021-03-21T00:00:00,17,215,213
1651,2021-03-21T00:00:00,18,80,80
1652,2021-03-21T00:00:00,19,51,51
1653,2021-03-21T00:00:00,20,21,21
1654,2021-03-21T00:00:00,21,20,20
1655,2021-03-21T00:00:00,22,27,27
1656,2021-03-21T00:00:00,23,28,28
1657,2021-03-22T00:00:00,0,3,3
1658,2021-03-22T00:00:00,1,1,1
1659,2021-03-22T00:00:00,3,1,1
1660,2021-03-22T00:00:00,4,2,2
1661,2021-03-22T00:00:00,5,3,3
1662,2021-03-22T00:00:00,6,169,168
1663,2021-03-22T00:00:00,7,1847,1833
1664,2021-03-22T00:00:00,8,2035,2022
1665,2021-03-22T00:00:00,9,1440,1422
1666,2021-03-22T00:00:00,10,1374,1362
1667,2021-03-22T00:00:00,11,1471,1459
1668,2021-03-22T00:00:00,12,1934,1921
1669,2021-03-22T00:00:00,13,1827,1807
1670,2021-03-22T00:00:00,14,1771,1748
1671,2021-03-22T00:00:00,15,1666,1648
1672,2021-03-22T00:00:00,16,1439,1427
1673,2021-03-22T00:00:00,17,1380,1369
1674,2021-03-22T00:00:00,18,1479,1459
1675,2021-03-22T00:00:00,19,1591,1572
1676,2021-03-22T00:00:00,20,790,781
1677,2021-03-22T00:00:00,21,84,82
1678,2021-03-22T00:00:00,22,41,40
1679,2021-03-22T00:00:00,23,32,32
1680,2021-03-23T00:00:00,0,2,2
1681,2021-03-23T00:00:00,3,4,4
1682,2021-03-23T00:00:00,5,2,2
1683,2021-03-23T00:00:00,6,115,115
1684,2021-03-23T00:00:00,7,1167,1157
1685,2021-03-23T00:00:00,8,1443,1429
1686,2021-03-23T00:00:00,9,1097,1082
1687,2021-03-23T00:00:00,10,1029,1014
1688,2021-03-23T00:00:00,11,1143,1134
1689,2021-03-23T00:00:00,12,1437,1422
1690,2021-03-23T00:00:00,13,1410,1392
1691,2021-03-23T00:00:00,14,1380,1367
1692,2021-03-23T00:00:00,15,1287,1273
1693,2021-03-23T00:00:00,16,1022,1013
1694,2021-03-23T00:00:00,17,1105,1098
1695,2021-03-23T00:00:00,18,1067,1058
1696,2021-03-23T00:00:00,19,1176,1165
1697,2021-03-23T00:00:00,20,477,467
1698,2021-03-23T00:00:00,21,69,67
1699,2021-03-23T00:00:00,22,45,45
1700,2021-03-23T00:00:00,23,24,24
1701,2021-03-24T00:00:00,0,4,4
1702,2021-03-24T00:00:00,4,1,1
1703,2021-03-24T00:00:00,5,1,1
1704,2021-03-24T00:00:00,6,93,92
1705,2021-03-24T00:00:00,7,1165,1155
1706,2021-03-24T00:00:00,8,1342,1328
1707,2021-03-24T00:00:00,9,973,966
1708,2021-03-24T00:00:00,10,889,882
1709,2021-03-24T00:00:00,11,1086,1076
1710,2021-03-24T00:00:00,12,1332,1322
1711,2021-03-24T00:00:00,13,1303,1295
1712,2021-03-24T00:00:00,14,1262,1251
1713,2021-03-24T00:00:00,15,1202,1192
1714,2021-03-24T00:00:00,16,1257,1247
1715,2021-03-24T00:00:00,17,1174,1166
1716,2021-03-24T00:00:00,18,1095,1084
1717,2021-03-24T00:00:00,19,1129,1113
1718,2021-03-24T00:00:00,20,525,521
1719,2021-03-24T00:00:00,21,58,58
1720,2021-03-24T00:00:00,22,42,39
1721,2021-03-24T00:00:00,23,24,24
1722,2021-03-25T00:00:00,0,1,1
1723,2021-03-25T00:00:00,3,1,1
1724,2021-03-25T00:00:00,4,1,1
1725,2021-03-25T00:00:00,5,3,3
1726,2021-03-25T00:00:00,6,87,87
1727,2021-03-25T00:00:00,7,1058,1049
1728,2021-03-25T00:00:00,8,1328,1324
1729,2021-03-25T00:00:00,9,1002,998
1730,2021-03-25T00:00:00,10,931,930
1731,2021-03-25T00:00:00,11,1055,1043
1732,2021-03-25T00:00:00,12,1337,1327
1733,2021-03-25T00:00:00,13,1311,1304
1734,2021-03-25T00:00:00,14,1228,1212
1735,2021-03-25T00:00:00,15,1118,1104
1736,2021-03-25T00:00:00,16,1141,1134
1737,2021-03-25T00:00:00,17,1075,1068
1738,2021-03-25T00:00:00,18,1195,1183
1739,2021-03-25T00:00:00,19,1236,1229
1740,2021-03-25T00:00:00,20,607,593
1741,2021-03-25T00:00:00,21,57,56
1742,2021-03-25T00:00:00,22,34,32
1743,2021-03-25T00:00:00,23,29,28
1744,2021-03-26T00:00:00,0,1,1
1745,2021-03-26T00:00:00,3,1,1
1746,2021-03-26T00:00:00,4,1,1
1747,2021-03-26T00:00:00,5,2,2
1748,2021-03-26T00:00:00,6,97,97
1749,2021-03-26T00:00:00,7,903,897
1750,2021-03-26T00:00:00,8,1181,1173
1751,2021-03-26T00:00:00,9,1006,997
1752,2021-03-26T00:00:00,10,918,904
1753,2021-03-26T00:00:00,11,1067,1049
1754,2021-03-26T00:00:00,12,1286,1267
1755,2021-03-26T00:00:00,13,1198,1184
1756,2021-03-26T00:00:00,14,1501,1486
1757,2021-03-26T00:00:00,15,1195,1177
1758,2021-03-26T00:00:00,16,1333,1326
1759,2021-03-26T00:00:00,17,1210,1195
1760,2021-03-26T00:00:00,18,1052,1044
1761,2021-03-26T00:00:00,19,1207,1198
1762,2021-03-26T00:00:00,20,660,651
1763,2021-03-26T00:00:00,21,72,72
1764,2021-03-26T00:00:00,22,26,26
1765,2021-03-26T00:00:00,23,16,16
1766,2021-03-27T00:00:00,0,3,3
1767,2021-03-27T00:00:00,1,1,1
1768,2021-03-27T00:00:00,3,1,1
1769,2021-03-27T00:00:00,4,2,2
1770,2021-03-27T00:00:00,6,63,63
1771,2021-03-27T00:00:00,7,665,660
1772,2021-03-27T00:00:00,8,916,906
1773,2021-03-27T00:00:00,9,749,742
1774,2021-03-27T00:00:00,10,745,739
1775,2021-03-27T00:00:00,11,854,847
1776,2021-03-27T00:00:00,12,1191,1178
1777,2021-03-27T00:00:00,13,1367,1348
1778,2021-03-27T00:00:00,14,1260,1246
1779,2021-03-27T00:00:00,15,1300,1282
1780,2021-03-27T00:00:00,16,1221,1209
1781,2021-03-27T00:00:00,17,1179,1169
1782,2021-03-27T00:00:00,18,905,893
1783,2021-03-27T00:00:00,19,874,868
1784,2021-03-27T00:00:00,20,503,496
1785,2021-03-27T00:00:00,21,49,48
1786,2021-03-27T00:00:00,22,18,18
1787,2021-03-27T00:00:00,23,21,18
1788,2021-03-28T00:00:00,0,3,1
1789,2021-03-28T00:00:00,3,1,1
1790,2021-03-28T00:00:00,5,1,1
1791,2021-03-28T00:00:00,6,3,3
1792,2021-03-28T00:00:00,7,35,32
1793,2021-03-28T00:00:00,8,49,49
1794,2021-03-28T00:00:00,9,53,53
1795,2021-03-28T00:00:00,10,123,122
1796,2021-03-28T00:00:00,11,200,197
1797,2021-03-28T00:00:00,12,265,260
1798,2021-03-28T00:00:00,13,390,386
1799,2021-03-28T00:00:00,14,401,393
1800,2021-03-28T00:00:00,15,420,410
1801,2021-03-28T00:00:00,16,400,398
1802,2021-03-28T00:00:00,17,179,178
1803,2021-03-28T00:00:00,18,67,67
1804,2021-03-28T00:00:00,19,34,34
1805,2021-03-28T00:00:00,20,32,32
1806,2021-03-28T00:00:00,21,16,16
1807,2021-03-28T00:00:00,22,26,26
1808,2021-03-28T00:00:00,23,38,38
1809,2021-03-29T00:00:00,0,1,1
1810,2021-03-29T00:00:00,4,1,1
1811,2021-03-29T00:00:00,5,3,3
1812,2021-03-29T00:00:00,6,192,189
1813,2021-03-29T00:00:00,7,1856,1833
1814,2021-03-29T00:00:00,8,2069,2048
1815,2021-03-29T00:00:00,9,1448,1439
1816,2021-03-29T00:00:00,10,1300,1289
1817,2021-03-29T00:00:00,11,1488,1478
1818,2021-03-29T00:00:00,12,1891,1867
1819,2021-03-29T00:00:00,13,1899,1881
1820,2021-03-29T00:00:00,14,1633,1615
1821,2021-03-29T00:00:00,15,1560,1543
1822,2021-03-29T00:00:00,16,1520,1502
1823,2021-03-29T00:00:00,17,1530,1504
1824,2021-03-29T00:00:00,18,1389,1380
1825,2021-03-29T00:00:00,19,1604,1594
1826,2021-03-29T00:00:00,20,808,798
1827,2021-03-29T00:00:00,21,105,103
1828,2021-03-29T00:00:00,22,41,39
1829,2021-03-29T00:00:00,23,24,23
1830,2021-03-30T00:00:00,0,1,1
1831,2021-03-30T00:00:00,3,2,2
1832,2021-03-30T00:00:00,4,1,1
1833,2021-03-30T00:00:00,5,3,3
1834,2021-03-30T00:00:00,6,101,101
1835,2021-03-30T00:00:00,7,1184,1178
1836,2021-03-30T00:00:00,8,1525,1514
1837,2021-03-30T00:00:00,9,1098,1088
1838,2021-03-30T00:00:00,10,1046,1033
1839,2021-03-30T00:00:00,11,1154,1150
1840,2021-03-30T00:00:00,12,1482,1469
1841,2021-03-30T00:00:00,13,1481,1462
1842,2021-03-30T00:00:00,14,1365,1352
1843,2021-03-30T00:00:00,15,1286,1273
1844,2021-03-30T00:00:00,16,1221,1205
1845,2021-03-30T00:00:00,17,1248,1229
1846,2021-03-30T00:00:00,18,1168,1155
1847,2021-03-30T00:00:00,19,1380,1368
1848,2021-03-30T00:00:00,20,560,552
1849,2021-03-30T00:00:00,21,62,62
1850,2021-03-30T00:00:00,22,43,42
1851,2021-03-30T00:00:00,23,26,24
1852,2021-03-31T00:00:00,0,1,1
1853,2021-03-31T00:00:00,3,4,4
1854,2021-03-31T00:00:00,4,1,1
1855,2021-03-31T00:00:00,5,2,2
1856,2021-03-31T00:00:00,6,111,111
1857,2021-03-31T00:00:00,7,1124,1111
1858,2021-03-31T00:00:00,8,1336,1326
1859,2021-03-31T00:00:00,9,1077,1068
1860,2021-03-31T00:00:00,10,994,985
1861,2021-03-31T00:00:00,11,1196,1182
1862,2021-03-31T00:00:00,12,1437,1425
1863,2021-03-31T00:00:00,13,1423,1410
1864,2021-03-31T00:00:00,14,1335,1325
1865,2021-03-31T00:00:00,15,1269,1256
1866,2021-03-31T00:00:00,16,1211,1199
1867,2021-03-31T00:00:00,17,1239,1230
1868,2021-03-31T00:00:00,18,1226,1213
1869,2021-03-31T00:00:00,19,1342,1326
1870,2021-03-31T00:00:00,20,601,597
1871,2021-03-31T00:00:00,21,86,84
1872,2021-03-31T00:00:00,22,34,33
1873,2021-03-31T00:00:00,23,29,29
1874,2021-04-01T00:00:00,0,3,3
1875,2021-04-01T00:00:00,3,2,2
1876,2021-04-01T00:00:00,4,1,1
1877,2021-04-01T00:00:00,5,3,3
1878,2021-04-01T00:00:00,6,106,104
1879,2021-04-01T00:00:00,7,1140,1131
1880,2021-04-01T00:00:00,8,1415,1408
