_id,tarih,saat,bakiye_yukleme_adedi,bakiye_yuklenen_kart_adedi
6122,2020-10-16T00:00:00,22,428,422
6123,2020-10-16T00:00:00,23,172,170
6124,2020-10-17T00:00:00,0,28,28
6125,2020-10-17T00:00:00,1,4,4
6126,2020-10-17T00:00:00,3,2,2
6127,2020-10-17T00:00:00,6,64,62
6128,2020-10-17T00:00:00,7,884,876
6129,2020-10-17T00:00:00,8,1122,1114
6130,2020-10-17T00:00:00,9,885,873
6131,2020-10-17T00:00:00,10,983,970
6132,2020-10-17T00:00:00,11,1261,1245
6133,2020-10-17T00:00:00,12,1619,1598
6134,2020-10-17T00:00:00,13,1740,1727
6135,2020-10-17T00:00:00,14,1582,1561
6136,2020-10-17T00:00:00,15,1551,1530
6137,2020-10-17T00:00:00,16,1497,1483
6138,2020-10-17T00:00:00,17,1653,1638
6139,2020-10-17T00:00:00,18,1832,1809
6140,2020-10-17T00:00:00,19,1303,1290
6141,2020-10-17T00:00:00,20,788,773
6142,2020-10-17T00:00:00,21,580,572
6143,2020-10-17T00:00:00,22,472,466
6144,2020-10-17T00:00:00,23,185,184
6145,2020-10-18T00:00:00,0,38,38
6146,2020-10-18T00:00:00,1,2,2
6147,2020-10-18T00:00:00,5,1,1
6148,2020-10-18T00:00:00,6,14,13
6149,2020-10-18T00:00:00,7,190,188
6150,2020-10-18T00:00:00,8,415,413
6151,2020-10-18T00:00:00,9,554,550
6152,2020-10-18T00:00:00,10,661,647
6153,2020-10-18T00:00:00,11,914,903
6154,2020-10-18T00:00:00,12,1431,1415
6155,2020-10-18T00:00:00,13,1419,1401
6156,2020-10-18T00:00:00,14,1512,1494
6157,2020-10-18T00:00:00,15,1365,1342
6158,2020-10-18T00:00:00,16,1399,1373
6159,2020-10-18T00:00:00,17,1372,1355
6160,2020-10-18T00:00:00,18,1477,1453
6161,2020-10-18T00:00:00,19,1076,1061
6162,2020-10-18T00:00:00,20,769,757
6163,2020-10-18T00:00:00,21,562,554
6164,2020-10-18T00:00:00,22,393,392
6165,2020-10-18T00:00:00,23,172,168
6166,2020-10-19T00:00:00,0,48,47
6167,2020-10-19T00:00:00,1,6,6
6168,2020-10-19T00:00:00,2,1,1
6169,2020-10-19T00:00:00,3,1,1
6170,2020-10-19T00:00:00,5,1,1
6171,2020-10-19T00:00:00,6,145,144
6172,2020-10-19T00:00:00,7,1886,1869
6173,2020-10-19T00:00:00,8,1946,1929
6174,2020-10-19T00:00:00,9,1220,1202
6175,2020-10-19T00:00:00,10,1121,1109
6176,2020-10-19T00:00:00,11,1394,1377
6177,2020-10-19T00:00:00,12,1657,1632
6178,2020-10-19T00:00:00,13,1566,1546
6179,2020-10-19T00:00:00,14,1534,1512
6180,2020-10-19T00:00:00,15,1567,1543
6181,2020-10-19T00:00:00,16,1466,1448
6182,2020-10-19T00:00:00,17,1509,1486
6183,2020-10-19T00:00:00,18,1851,1828
6184,2020-10-19T00:00:00,19,1467,1455
6185,2020-10-19T00:00:00,20,856,850
6186,2020-10-19T00:00:00,21,566,558
6187,2020-10-19T00:00:00,22,415,405
6188,2020-10-19T00:00:00,23,154,151
6189,2020-10-20T00:00:00,0,28,28
6190,2020-10-20T00:00:00,1,3,3
6191,2020-10-20T00:00:00,2,2,2
6192,2020-10-20T00:00:00,3,1,1
6193,2020-10-20T00:00:00,5,1,1
6194,2020-10-20T00:00:00,6,109,109
6195,2020-10-20T00:00:00,7,1295,1278
6196,2020-10-20T00:00:00,8,1634,1617
6197,2020-10-20T00:00:00,9,900,894
6198,2020-10-20T00:00:00,10,1079,1058
6199,2020-10-20T00:00:00,11,1239,1225
6200,2020-10-20T00:00:00,12,1484,1472
6201,2020-10-20T00:00:00,13,1608,1600
6202,2020-10-20T00:00:00,14,1528,1514
6203,2020-10-20T00:00:00,15,1557,1544
6204,2020-10-20T00:00:00,16,1560,1547
6205,2020-10-20T00:00:00,17,1493,1468
6206,2020-10-20T00:00:00,18,1776,1756
6207,2020-10-20T00:00:00,19,1304,1291
6208,2020-10-20T00:00:00,20,811,800
6209,2020-10-20T00:00:00,21,513,506
6210,2020-10-20T00:00:00,22,388,383
6211,2020-10-20T00:00:00,23,189,188
6212,2020-10-21T00:00:00,0,40,40
6213,2020-10-21T00:00:00,1,2,2
6214,2020-10-21T00:00:00,2,2,2
6215,2020-10-21T00:00:00,5,3,3
6216,2020-10-21T00:00:00,6,100,99
6217,2020-10-21T00:00:00,7,1230,1216
6218,2020-10-21T00:00:00,8,1441,1420
6219,2020-10-21T00:00:00,9,1022,1013
6220,2020-10-21T00:00:00,10,1040,1034
6221,2020-10-21T00:00:00,11,1270,1256
6222,2020-10-21T00:00:00,12,1559,1540
6223,2020-10-21T00:00:00,13,1500,1484
6224,2020-10-21T00:00:00,14,1453,1437
6225,2020-10-21T00:00:00,15,1503,1482
6226,2020-10-21T00:00:00,16,1521,1494
6227,2020-10-21T00:00:00,17,1441,1424
6228,2020-10-21T00:00:00,18,1780,1748
6229,2020-10-21T00:00:00,19,1318,1301
6230,2020-10-21T00:00:00,20,887,872
6231,2020-10-21T00:00:00,21,542,535
6232,2020-10-21T00:00:00,22,368,363
6233,2020-10-21T00:00:00,23,129,128
6234,2020-10-22T00:00:00,0,28,28
6235,2020-10-22T00:00:00,1,4,4
6236,2020-10-22T00:00:00,2,1,1
6237,2020-10-22T00:00:00,5,2,2
6238,2020-10-22T00:00:00,6,78,77
6239,2020-10-22T00:00:00,7,1285,1272
6240,2020-10-22T00:00:00,8,1608,1601
6241,2020-10-22T00:00:00,9,1048,1039
6242,2020-10-22T00:00:00,10,966,948
6243,2020-10-22T00:00:00,11,1209,1196
6244,2020-10-22T00:00:00,12,1505,1485
6245,2020-10-22T00:00:00,13,1591,1574
6246,2020-10-22T00:00:00,14,1545,1528
6247,2020-10-22T00:00:00,15,1418,1395
6248,2020-10-22T00:00:00,16,1397,1383
6249,2020-10-22T00:00:00,17,1438,1429
6250,2020-10-22T00:00:00,18,1751,1740
6251,2020-10-22T00:00:00,19,1441,1418
6252,2020-10-22T00:00:00,20,893,883
6253,2020-10-22T00:00:00,21,597,590
6254,2020-10-22T00:00:00,22,416,416
6255,2020-10-22T00:00:00,23,181,180
6256,2020-10-23T00:00:00,0,39,38
6257,2020-10-23T00:00:00,1,3,3
6258,2020-10-23T00:00:00,2,1,1
6259,2020-10-23T00:00:00,3,3,3
6260,2020-10-23T00:00:00,6,84,84
6261,2020-10-23T00:00:00,7,1158,1147
6262,2020-10-23T00:00:00,8,1390,1377
6263,2020-10-23T00:00:00,9,1067,1061
6264,2020-10-23T00:00:00,10,986,974
6265,2020-10-23T00:00:00,11,1203,1188
6266,2020-10-23T00:00:00,12,1103,1085
6267,2020-10-23T00:00:00,13,1759,1740
6268,2020-10-23T00:00:00,14,1646,1631
6269,2020-10-23T00:00:00,15,1516,1496
6270,2020-10-23T00:00:00,16,1542,1521
6271,2020-10-23T00:00:00,17,1546,1523
6272,2020-10-23T00:00:00,18,1686,1671
6273,2020-10-23T00:00:00,19,1438,1421
6274,2020-10-23T00:00:00,20,904,895
6275,2020-10-23T00:00:00,21,583,571
6276,2020-10-23T00:00:00,22,446,443
6277,2020-10-23T00:00:00,23,181,179
6278,2020-10-24T00:00:00,0,32,31
6279,2020-10-24T00:00:00,1,5,5
6280,2020-10-24T00:00:00,2,3,3
6281,2020-10-24T00:00:00,5,3,3
6282,2020-10-24T00:00:00,6,44,43
6283,2020-10-24T00:00:00,7,879,870
6284,2020-10-24T00:00:00,8,1097,1092
6285,2020-10-24T00:00:00,9,925,915
6286,2020-10-24T00:00:00,10,963,947
6287,2020-10-24T00:00:00,11,1288,1273
6288,2020-10-24T00:00:00,12,1665,1650
6289,2020-10-24T00:00:00,13,1676,1663
6290,2020-10-24T00:00:00,14,1778,1750
6291,2020-10-24T00:00:00,15,1603,1583
6292,2020-10-24T00:00:00,16,1611,1595
6293,2020-10-24T00:00:00,17,1726,1705
6294,2020-10-24T00:00:00,18,1845,1820
6295,2020-10-24T00:00:00,19,1278,1264
6296,2020-10-24T00:00:00,20,859,844
6297,2020-10-24T00:00:00,21,625,619
6298,2020-10-24T00:00:00,22,437,431
6299,2020-10-24T00:00:00,23,200,198
6300,2020-10-25T00:00:00,0,23,23
6301,2020-10-25T00:00:00,1,5,5
6302,2020-10-25T00:00:00,3,2,1
6303,2020-10-25T00:00:00,6,9,9
6304,2020-10-25T00:00:00,7,271,270
6305,2020-10-25T00:00:00,8,738,731
6306,2020-10-25T00:00:00,9,674,669
6307,2020-10-25T00:00:00,10,615,608
6308,2020-10-25T00:00:00,11,977,968
6309,2020-10-25T00:00:00,12,1527,1504
6310,2020-10-25T00:00:00,13,1724,1698
6311,2020-10-25T00:00:00,14,1510,1490
6312,2020-10-25T00:00:00,15,1452,1433
6313,2020-10-25T00:00:00,16,1474,1450
6314,2020-10-25T00:00:00,17,1501,1487
6315,2020-10-25T00:00:00,18,1552,1531
6316,2020-10-25T00:00:00,19,1027,1010
6317,2020-10-25T00:00:00,20,759,752
6318,2020-10-25T00:00:00,21,606,602
6319,2020-10-25T00:00:00,22,431,429
6320,2020-10-25T00:00:00,23,174,173
6321,2020-10-26T00:00:00,0,32,32
6322,2020-10-26T00:00:00,2,3,2
6323,2020-10-26T00:00:00,3,1,1
6324,2020-10-26T00:00:00,5,2,2
6325,2020-10-26T00:00:00,6,121,121
6326,2020-10-26T00:00:00,7,1892,1870
6327,2020-10-26T00:00:00,8,1968,1949
6328,2020-10-26T00:00:00,9,1280,1269
6329,2020-10-26T00:00:00,10,1183,1169
6330,2020-10-26T00:00:00,11,1425,1414
6331,2020-10-26T00:00:00,12,1647,1632
6332,2020-10-26T00:00:00,13,1765,1741
6333,2020-10-26T00:00:00,14,1803,1782
6334,2020-10-26T00:00:00,15,1686,1664
6335,2020-10-26T00:00:00,16,1588,1565
6336,2020-10-26T00:00:00,17,1578,1556
6337,2020-10-26T00:00:00,18,1928,1905
6338,2020-10-26T00:00:00,19,1614,1596
6339,2020-10-26T00:00:00,20,881,869
6340,2020-10-26T00:00:00,21,595,584
6341,2020-10-26T00:00:00,22,426,421
6342,2020-10-26T00:00:00,23,184,184
6343,2020-10-27T00:00:00,0,32,32
6344,2020-10-27T00:00:00,1,4,4
6345,2020-10-27T00:00:00,2,2,2
6346,2020-10-27T00:00:00,4,1,1
6347,2020-10-27T00:00:00,5,1,1
6348,2020-10-27T00:00:00,6,90,89
6349,2020-10-27T00:00:00,7,1234,1221
6350,2020-10-27T00:00:00,8,1631,1619
6351,2020-10-27T00:00:00,9,1179,1167
6352,2020-10-27T00:00:00,10,1259,1250
6353,2020-10-27T00:00:00,11,1296,1287
6354,2020-10-27T00:00:00,12,1520,1501
6355,2020-10-27T00:00:00,13,1621,1596
6356,2020-10-27T00:00:00,14,1535,1519
6357,2020-10-27T00:00:00,15,1475,1458
6358,2020-10-27T00:00:00,16,1478,1462
6359,2020-10-27T00:00:00,17,1510,1485
6360,2020-10-27T00:00:00,18,1784,1768
6361,2020-10-27T00:00:00,19,1365,1348
6362,2020-10-27T00:00:00,20,843,831
6363,2020-10-27T00:00:00,21,522,516
6364,2020-10-27T00:00:00,22,386,380
6365,2020-10-27T00:00:00,23,160,157
6366,2020-10-28T00:00:00,0,28,28
6367,2020-10-28T00:00:00,1,2,2
6368,2020-10-28T00:00:00,2,3,3
6369,2020-10-28T00:00:00,3,1,1
6370,2020-10-28T00:00:00,5,1,1
6371,2020-10-28T00:00:00,6,71,71
6372,2020-10-28T00:00:00,7,1182,1169
6373,2020-10-28T00:00:00,8,1443,1430
6374,2020-10-28T00:00:00,9,1071,1067
6375,2020-10-28T00:00:00,10,1011,1003
6376,2020-10-28T00:00:00,11,1230,1217
6377,2020-10-28T00:00:00,12,1581,1563
6378,2020-10-28T00:00:00,13,1652,1633
6379,2020-10-28T00:00:00,14,1437,1422
6380,2020-10-28T00:00:00,15,1368,1347
6381,2020-10-28T00:00:00,16,1310,1287
6382,2020-10-28T00:00:00,17,1266,1255
6383,2020-10-28T00:00:00,18,1644,1627
6384,2020-10-28T00:00:00,19,1264,1250
6385,2020-10-28T00:00:00,20,813,801
6386,2020-10-28T00:00:00,21,506,502
6387,2020-10-28T00:00:00,22,372,367
6388,2020-10-28T00:00:00,23,151,150
6389,2020-10-29T00:00:00,0,24,23
6390,2020-10-29T00:00:00,1,2,2
6391,2020-10-29T00:00:00,3,1,1
6392,2020-10-29T00:00:00,5,4,4
6393,2020-10-29T00:00:00,6,61,60
6394,2020-10-29T00:00:00,7,872,857
6395,2020-10-29T00:00:00,8,854,848
6396,2020-10-29T00:00:00,9,746,738
6397,2020-10-29T00:00:00,10,857,840
6398,2020-10-29T00:00:00,11,1145,1131
6399,2020-10-29T00:00:00,12,1325,1316
6400,2020-10-29T00:00:00,13,1289,1272
6401,2020-10-29T00:00:00,14,1137,1130
6402,2020-10-29T00:00:00,15,1139,1119
6403,2020-10-29T00:00:00,16,1186,1171
6404,2020-10-29T00:00:00,17,1336,1319
6405,2020-10-29T00:00:00,18,1563,1552
6406,2020-10-29T00:00:00,19,1182,1166
6407,2020-10-29T00:00:00,20,713,702
6408,2020-10-29T00:00:00,21,520,519
6409,2020-10-29T00:00:00,22,416,407
6410,2020-10-29T00:00:00,23,183,183
6411,2020-10-30T00:00:00,0,38,37
6412,2020-10-30T00:00:00,1,3,3
6413,2020-10-30T00:00:00,2,1,1
6414,2020-10-30T00:00:00,3,1,1
6415,2020-10-30T00:00:00,5,1,1
6416,2020-10-30T00:00:00,6,76,75
6417,2020-10-30T00:00:00,7,1302,1292
6418,2020-10-30T00:00:00,8,1507,1490
6419,2020-10-30T00:00:00,9,1095,1089
6420,2020-10-30T00:00:00,10,1117,1111
6421,2020-10-30T00:00:00,11,1251,1235
6422,2020-10-30T00:00:00,12,1137,1122
6423,2020-10-30T00:00:00,13,1795,1777
6424,2020-10-30T00:00:00,14,1706,1688
6425,2020-10-30T00:00:00,15,1677,1658
6426,2020-10-30T00:00:00,16,1504,1486
6427,2020-10-30T00:00:00,17,1536,1525
6428,2020-10-30T00:00:00,18,1711,1689
6429,2020-10-30T00:00:00,19,1311,1302
6430,2020-10-30T00:00:00,20,862,851
6431,2020-10-30T00:00:00,21,573,569
6432,2020-10-30T00:00:00,22,418,409
6433,2020-10-30T00:00:00,23,162,162
6434,2020-10-31T00:00:00,0,25,24
6435,2020-10-31T00:00:00,1,7,7
6436,2020-10-31T00:00:00,2,1,1
6437,2020-10-31T00:00:00,5,1,1
6438,2020-10-31T00:00:00,6,53,52
6439,2020-10-31T00:00:00,7,847,843
6440,2020-10-31T00:00:00,8,1039,1026
6441,2020-10-31T00:00:00,9,850,843
6442,2020-10-31T00:00:00,10,852,842
6443,2020-10-31T00:00:00,11,1150,1135
6444,2020-10-31T00:00:00,12,1417,1406
6445,2020-10-31T00:00:00,13,1660,1638
6446,2020-10-31T00:00:00,14,1591,1574
6447,2020-10-31T00:00:00,15,1458,1440
6448,2020-10-31T00:00:00,16,1483,1466
6449,2020-10-31T00:00:00,17,1595,1578
6450,2020-10-31T00:00:00,18,1605,1592
6451,2020-10-31T00:00:00,19,1107,1097
6452,2020-10-31T00:00:00,20,663,656
6453,2020-10-31T00:00:00,21,435,423
6454,2020-10-31T00:00:00,22,392,388
6455,2020-10-31T00:00:00,23,164,161
6456,2020-11-01T00:00:00,0,33,33
6457,2020-11-01T00:00:00,1,3,3
6458,2020-11-01T00:00:00,2,1,1
6459,2020-11-01T00:00:00,3,1,1
6460,2020-11-01T00:00:00,6,8,8
6461,2020-11-01T00:00:00,7,169,167
6462,2020-11-01T00:00:00,8,418,413
6463,2020-11-01T00:00:00,9,484,478
6464,2020-11-01T00:00:00,10,606,601
6465,2020-11-01T00:00:00,11,962,945
6466,2020-11-01T00:00:00,12,1362,1332
6467,2020-11-01T00:00:00,13,1486,1456
6468,2020-11-01T00:00:00,14,1645,1624
6469,2020-11-01T00:00:00,15,1525,1497
6470,2020-11-01T00:00:00,16,1433,1419
6471,2020-11-01T00:00:00,17,1630,1615
6472,2020-11-01T00:00:00,18,1410,1397
6473,2020-11-01T00:00:00,19,1004,980
6474,2020-11-01T00:00:00,20,803,792
6475,2020-11-01T00:00:00,21,595,581
6476,2020-11-01T00:00:00,22,440,436
6477,2020-11-01T00:00:00,23,143,140
6478,2020-11-02T00:00:00,0,45,45
6479,2020-11-02T00:00:00,1,2,2
6480,2020-11-02T00:00:00,2,1,1
6481,2020-11-02T00:00:00,5,4,4
6482,2020-11-02T00:00:00,6,153,152
6483,2020-11-02T00:00:00,7,2164,2146
6484,2020-11-02T00:00:00,8,2329,2306
6485,2020-11-02T00:00:00,9,1339,1329
6486,2020-11-02T00:00:00,10,1176,1158
6487,2020-11-02T00:00:00,11,1520,1493
6488,2020-11-02T00:00:00,12,1774,1753
6489,2020-11-02T00:00:00,13,1911,1891
6490,2020-11-02T00:00:00,14,1901,1872
6491,2020-11-02T00:00:00,15,1771,1738
6492,2020-11-02T00:00:00,16,1722,1706
6493,2020-11-02T00:00:00,17,1764,1748
6494,2020-11-02T00:00:00,18,2077,2061
6495,2020-11-02T00:00:00,19,1688,1673
6496,2020-11-02T00:00:00,20,1023,1006
6497,2020-11-02T00:00:00,21,573,564
6498,2020-11-02T00:00:00,22,454,453
6499,2020-11-02T00:00:00,23,144,143
6500,2020-11-03T00:00:00,0,28,28
6501,2020-11-03T00:00:00,1,11,11
6502,2020-11-03T00:00:00,5,4,4
6503,2020-11-03T00:00:00,6,90,90
6504,2020-11-03T00:00:00,7,1472,1458
6505,2020-11-03T00:00:00,8,1806,1790
6506,2020-11-03T00:00:00,9,1138,1131
6507,2020-11-03T00:00:00,10,1050,1037
6508,2020-11-03T00:00:00,11,1346,1333
6509,2020-11-03T00:00:00,12,1645,1624
6510,2020-11-03T00:00:00,13,1747,1725
6511,2020-11-03T00:00:00,14,1766,1739
6512,2020-11-03T00:00:00,15,1622,1605
6513,2020-11-03T00:00:00,16,1632,1616
6514,2020-11-03T00:00:00,17,1729,1708
6515,2020-11-03T00:00:00,18,1711,1696
6516,2020-11-03T00:00:00,19,1448,1434
6517,2020-11-03T00:00:00,20,912,904
6518,2020-11-03T00:00:00,21,542,536
6519,2020-11-03T00:00:00,22,394,393
6520,2020-11-03T00:00:00,23,152,152
6521,2020-11-04T00:00:00,0,30,30
6522,2020-11-04T00:00:00,1,4,4
6523,2020-11-04T00:00:00,3,2,2
6524,2020-11-04T00:00:00,4,1,1
6525,2020-11-04T00:00:00,5,4,4
6526,2020-11-04T00:00:00,6,86,85
6527,2020-11-04T00:00:00,7,1166,1151
6528,2020-11-04T00:00:00,8,1523,1510
6529,2020-11-04T00:00:00,9,859,846
6530,2020-11-04T00:00:00,10,923,916
6531,2020-11-04T00:00:00,11,1129,1120
6532,2020-11-04T00:00:00,12,1392,1374
6533,2020-11-04T00:00:00,13,1493,1474
6534,2020-11-04T00:00:00,14,1390,1377
6535,2020-11-04T00:00:00,15,1452,1440
6536,2020-11-04T00:00:00,16,1549,1533
6537,2020-11-04T00:00:00,17,1558,1545
6538,2020-11-04T00:00:00,18,1690,1673
6539,2020-11-04T00:00:00,19,1473,1454
6540,2020-11-04T00:00:00,20,905,899
6541,2020-11-04T00:00:00,21,632,622
6542,2020-11-04T00:00:00,22,406,396
6543,2020-11-04T00:00:00,23,113,113
6544,2020-11-05T00:00:00,0,27,27
6545,2020-11-05T00:00:00,1,10,10
6546,2020-11-05T00:00:00,2,1,1
6547,2020-11-05T00:00:00,6,90,89
6548,2020-11-05T00:00:00,7,1493,1476
6549,2020-11-05T00:00:00,8,1894,1880
6550,2020-11-05T00:00:00,9,1207,1191
6551,2020-11-05T00:00:00,10,1019,1008
6552,2020-11-05T00:00:00,11,1247,1227
6553,2020-11-05T00:00:00,12,1510,1493
6554,2020-11-05T00:00:00,13,1731,1712
6555,2020-11-05T00:00:00,14,1541,1516
6556,2020-11-05T00:00:00,15,1524,1503
6557,2020-11-05T00:00:00,16,1591,1568
6558,2020-11-05T00:00:00,17,1507,1485
6559,2020-11-05T00:00:00,18,1755,1707
6560,2020-11-05T00:00:00,19,1409,1391
6561,2020-11-05T00:00:00,20,951,933
6562,2020-11-05T00:00:00,21,618,609
6563,2020-11-05T00:00:00,22,511,494
6564,2020-11-05T00:00:00,23,153,137
6565,2020-11-06T00:00:00,0,37,27
6566,2020-11-06T00:00:00,1,4,3
6567,2020-11-06T00:00:00,2,1,1
6568,2020-11-06T00:00:00,4,2,1
6569,2020-11-06T00:00:00,5,1,1
6570,2020-11-06T00:00:00,6,91,84
6571,2020-11-06T00:00:00,7,1419,1386
6572,2020-11-06T00:00:00,8,1703,1664
6573,2020-11-06T00:00:00,9,1207,1186
6574,2020-11-06T00:00:00,10,1105,1082
6575,2020-11-06T00:00:00,11,1197,1173
6576,2020-11-06T00:00:00,12,1293,1258
6577,2020-11-06T00:00:00,13,1904,1872
6578,2020-11-06T00:00:00,14,1758,1726
6579,2020-11-06T00:00:00,15,1665,1642
6580,2020-11-06T00:00:00,16,1585,1565
6581,2020-11-06T00:00:00,17,1532,1510
6582,2020-11-06T00:00:00,18,1667,1654
6583,2020-11-06T00:00:00,19,1349,1335
6584,2020-11-06T00:00:00,20,888,870
6585,2020-11-06T00:00:00,21,574,567
6586,2020-11-06T00:00:00,22,503,496
6587,2020-11-06T00:00:00,23,120,119
6588,2020-11-07T00:00:00,0,27,27
6589,2020-11-07T00:00:00,1,5,5
6590,2020-11-07T00:00:00,6,45,44
6591,2020-11-07T00:00:00,7,802,797
6592,2020-11-07T00:00:00,8,1106,1095
6593,2020-11-07T00:00:00,9,940,928
6594,2020-11-07T00:00:00,10,950,941
6595,2020-11-07T00:00:00,11,1276,1264
6596,2020-11-07T00:00:00,12,1779,1764
6597,2020-11-07T00:00:00,13,1966,1941
6598,2020-11-07T00:00:00,14,1844,1808
6599,2020-11-07T00:00:00,15,1715,1687
6600,2020-11-07T00:00:00,16,1803,1773
6601,2020-11-07T00:00:00,17,1867,1842
6602,2020-11-07T00:00:00,18,1789,1769
6603,2020-11-07T00:00:00,19,1168,1153
6604,2020-11-07T00:00:00,20,747,735
6605,2020-11-07T00:00:00,21,577,570
6606,2020-11-07T00:00:00,22,438,427
6607,2020-11-07T00:00:00,23,106,104
6608,2020-11-08T00:00:00,0,14,14
6609,2020-11-08T00:00:00,1,6,6
6610,2020-11-08T00:00:00,2,1,1
6611,2020-11-08T00:00:00,3,1,1
6612,2020-11-08T00:00:00,6,6,6
6613,2020-11-08T00:00:00,7,155,155
6614,2020-11-08T00:00:00,8,417,414
6615,2020-11-08T00:00:00,9,595,589
6616,2020-11-08T00:00:00,10,622,615
6617,2020-11-08T00:00:00,11,962,952
6618,2020-11-08T00:00:00,12,1505,1484
6619,2020-11-08T00:00:00,13,1681,1666
6620,2020-11-08T00:00:00,14,1836,1810
6621,2020-11-08T00:00:00,15,1782,1755
6622,2020-11-08T00:00:00,16,1655,1634
6623,2020-11-08T00:00:00,17,1899,1870
6624,2020-11-08T00:00:00,18,1582,1557
6625,2020-11-08T00:00:00,19,1113,1102
6626,2020-11-08T00:00:00,20,784,779
6627,2020-11-08T00:00:00,21,650,642
6628,2020-11-08T00:00:00,22,491,487
6629,2020-11-08T00:00:00,23,123,122
6630,2020-11-09T00:00:00,0,31,31
6631,2020-11-09T00:00:00,1,9,9
6632,2020-11-09T00:00:00,2,1,1
6633,2020-11-09T00:00:00,3,1,1
6634,2020-11-09T00:00:00,4,3,3
6635,2020-11-09T00:00:00,5,3,3
6636,2020-11-09T00:00:00,6,116,116
6637,2020-11-09T00:00:00,7,2099,2086
6638,2020-11-09T00:00:00,8,2328,2311
6639,2020-11-09T00:00:00,9,1583,1573
6640,2020-11-09T00:00:00,10,1474,1460
6641,2020-11-09T00:00:00,11,1804,1783
6642,2020-11-09T00:00:00,12,2278,2249
6643,2020-11-09T00:00:00,13,2111,2092
6644,2020-11-09T00:00:00,14,2038,2017
6645,2020-11-09T00:00:00,15,1946,1914
6646,2020-11-09T00:00:00,16,1907,1886
6647,2020-11-09T00:00:00,17,1719,1704
6648,2020-11-09T00:00:00,18,1977,1947
6649,2020-11-09T00:00:00,19,1651,1626
6650,2020-11-09T00:00:00,20,946,929
6651,2020-11-09T00:00:00,21,654,646
6652,2020-11-09T00:00:00,22,533,529
6653,2020-11-09T00:00:00,23,149,148
6654,2020-11-10T00:00:00,0,24,24
6655,2020-11-10T00:00:00,1,3,3
6656,2020-11-10T00:00:00,2,3,3
6657,2020-11-10T00:00:00,4,2,2
6658,2020-11-10T00:00:00,5,2,2
6659,2020-11-10T00:00:00,6,80,80
6660,2020-11-10T00:00:00,7,1473,1458
6661,2020-11-10T00:00:00,8,1836,1817
6662,2020-11-10T00:00:00,9,1330,1320
6663,2020-11-10T00:00:00,10,1253,1233
6664,2020-11-10T00:00:00,11,1497,1481
6665,2020-11-10T00:00:00,12,1857,1838
6666,2020-11-10T00:00:00,13,1959,1943
6667,2020-11-10T00:00:00,14,1822,1796
6668,2020-11-10T00:00:00,15,1836,1812
6669,2020-11-10T00:00:00,16,1732,1707
6670,2020-11-10T00:00:00,17,1783,1767
6671,2020-11-10T00:00:00,18,1856,1825
6672,2020-11-10T00:00:00,19,1419,1406
6673,2020-11-10T00:00:00,20,929,912
6674,2020-11-10T00:00:00,21,622,616
6675,2020-11-10T00:00:00,22,459,452
6676,2020-11-10T00:00:00,23,98,98
6677,2020-11-11T00:00:00,0,21,21
6678,2020-11-11T00:00:00,1,5,5
6679,2020-11-11T00:00:00,2,2,2
6680,2020-11-11T00:00:00,5,1,1
6681,2020-11-11T00:00:00,6,57,57
6682,2020-11-11T00:00:00,7,1221,1208
6683,2020-11-11T00:00:00,8,1725,1711
6684,2020-11-11T00:00:00,9,1379,1367
6685,2020-11-11T00:00:00,10,1249,1233
6686,2020-11-11T00:00:00,11,1481,1465
6687,2020-11-11T00:00:00,12,1795,1780
6688,2020-11-11T00:00:00,13,1942,1920
6689,2020-11-11T00:00:00,14,1649,1628
6690,2020-11-11T00:00:00,15,1720,1700
6691,2020-11-11T00:00:00,16,1753,1730
6692,2020-11-11T00:00:00,17,1698,1678
6693,2020-11-11T00:00:00,18,1763,1751
6694,2020-11-11T00:00:00,19,1434,1415
6695,2020-11-11T00:00:00,20,917,911
6696,2020-11-11T00:00:00,21,636,632
6697,2020-11-11T00:00:00,22,496,486
6698,2020-11-11T00:00:00,23,119,119
6699,2020-11-12T00:00:00,0,25,25
6700,2020-11-12T00:00:00,1,5,5
6701,2020-11-12T00:00:00,2,2,2
6702,2020-11-12T00:00:00,6,78,78
6703,2020-11-12T00:00:00,7,1484,1472
6704,2020-11-12T00:00:00,8,1793,1784
6705,2020-11-12T00:00:00,9,1314,1302
6706,2020-11-12T00:00:00,10,1229,1218
6707,2020-11-12T00:00:00,11,1617,1595
6708,2020-11-12T00:00:00,12,1747,1728
6709,2020-11-12T00:00:00,13,1723,1707
6710,2020-11-12T00:00:00,14,1697,1678
6711,2020-11-12T00:00:00,15,1759,1741
6712,2020-11-12T00:00:00,16,1618,1596
6713,2020-11-12T00:00:00,17,1577,1567
6714,2020-11-12T00:00:00,18,1725,1712
6715,2020-11-12T00:00:00,19,1337,1318
6716,2020-11-12T00:00:00,20,955,945
6717,2020-11-12T00:00:00,21,559,550
6718,2020-11-12T00:00:00,22,457,448
6719,2020-11-12T00:00:00,23,111,109
6720,2020-11-13T00:00:00,0,22,21
6721,2020-11-13T00:00:00,1,4,4
6722,2020-11-13T00:00:00,2,2,2
6723,2020-11-13T00:00:00,5,1,1
6724,2020-11-13T00:00:00,6,80,78
6725,2020-11-13T00:00:00,7,1360,1354
6726,2020-11-13T00:00:00,8,1803,1784
